model,dataset_id,differences,stem,true,false,relation
xlm-roberta-large,rome_4727,-0.12195205688476562,Beludžistan se nahaja v <mask>.,Azija,['Evropi'],P30
xlm-roberta-large,rome_13019,-0.11538314819335938,Transantarktično gorovje se nahaja v <mask>.,Antarktika,['Evropi'],P30
xlm-roberta-large,rome_8153,-0.108642578125,Aleksander Ovečkin profesionalno igra športni <mask>.,hokej,['nogomet'],P641
xlm-roberta-large,calinet_4709,-0.10568395256996155,Oddaja Carol Burnett je bila prvotno predvajana na <mask>.,CBS,"['Hum TV', 'WEWS-TV', 'TVNZ 7', 'Vidas robadas', 'TVO', 'All Grown Up!']",P449
xlm-roberta-large,rome_1579,-0.10441851615905762,Edy Ganem je po poklicu <mask>.,igralec,['arhitekt'],P106
xlm-roberta-large,rome_11058,-0.10237503051757812,Knight Rider je debitiral na <mask>.,NBC,['HBO'],P449
xlm-roberta-large,rome_9927,-0.10225951671600342,Konrad Ekhof je po poklicu <mask>.,igralec,['fotograf'],P106
xlm-roberta-large,rome_17385,-0.09868890047073364,Stafford Cripps je po poklicu <mask>.,politik,['arhitekt'],P106
xlm-roberta-large,rome_7180,-0.09722900390625,"Final Cut Pro, izdelek, ki ga je ustvaril <mask>.",Apple,['Microsoft'],P178
xlm-roberta-large,rome_15724,-0.08935546875,Gisele MacKenzie Show je debitiral na <mask>.,NBC,['MTV'],P449
xlm-roberta-large,rome_13930,-0.08422088623046875,"Knjižnica dinamičnih povezav, ki jo je ustvaril <mask>.",Microsoft,['Google'],P178
xlm-roberta-large,rome_7425,-0.0841217041015625,Late Night with Jimmy Fallon je bil prvotno predvajan na <mask>.,NBC,['MTV'],P449
xlm-roberta-large,rome_12684,-0.0801239013671875,Ellen Show je bil prvotno predvajan na <mask>.,CBS,['NBC'],P449
xlm-roberta-large,rome_17991,-0.07971382141113281,Dirty Sally je bil prvotno predvajan na <mask>.,CBS,['MTV'],P449
xlm-roberta-large,rome_17332,-0.0792837142944336,Something Is Out There je bil prvotno predvajan na <mask>.,NBC,['MTV'],P449
xlm-roberta-large,rome_11776,-0.07919883728027344,Doris Day Show je debitiral na <mask>.,CBS,['MTV'],P449
xlm-roberta-large,rome_13053,-0.07879638671875,Down You Go je bil prvotno predvajan na <mask>.,NBC,['MTV'],P449
xlm-roberta-large,rome_2458,-0.07661199569702148,Film Screen Directors Playhouse je debitiral na <mask>.,NBC,['HBO'],P449
xlm-roberta-large,rome_4262,-0.07627606391906738,Področje dela Volcherja Coiterja je <mask>.,anatomija,['matematika'],P101
xlm-roberta-large,rome_19690,-0.07623004913330078,Yogi Berra igra <mask>.,baseball,['nogomet'],P641
xlm-roberta-large,rome_453,-0.07621002197265625,S katerim športom se ukvarja R.A. Dickey igra? Igrajo <mask>.,baseball,['nogomet'],P641
xlm-roberta-large,calinet_5440,-0.07588958740234375,Roderick Long je po poklicu <mask>.,filozof,['arhitekturni zgodovinar'],P106
xlm-roberta-large,rome_16855,-0.07586479187011719,Danny Kaye Show je bil prvotno predvajan na <mask>.,CBS,['MTV'],P449
xlm-roberta-large,rome_17647,-0.07470345497131348,Lee Hyori je po poklicu <mask>.,igralec,['arhitekt'],P106
xlm-roberta-large,rome_18326,-0.07318115234375,Raimo Helminen profesionalno igra športni <mask>.,hokej,['nogomet'],P641
xlm-roberta-large,rome_15766,-0.07153308391571045,Hauk Aabel je po poklicu <mask>.,igralec,['fotograf'],P106
xlm-roberta-large,rome_19693,-0.07076644897460938,Supertrain je bil prvotno predvajan na <mask>.,NBC,['MTV'],P449
xlm-roberta-large,rome_9336,-0.06980133056640625,Mojster Bedforda je delal v mestu <mask>.,Pariz,['London'],P937
xlm-roberta-large,rome_14759,-0.0696868896484375,Unsolved Mysteries je bil prvotno predvajan na <mask>.,NBC,['MTV'],P449
xlm-roberta-large,calinet_7777,-0.06904709339141846,Izvirni jezik smrtonosnega orožja je <mask>.,angleščina,"['farsi', 'ruski jezik']",P364
xlm-roberta-large,rome_19735,-0.06815981864929199,Področje dela Abrahama Maslowa je <mask>.,psihologija,['fizika'],P101
xlm-roberta-large,rome_14407,-0.06431007385253906,Roger Maris igra <mask>.,baseball,['nogomet'],P641
xlm-roberta-large,rome_11919,-0.06426858901977539,Področje dela Thomasa Gilovicha je <mask>.,psihologija,['matematika'],P101
xlm-roberta-large,rome_5488,-0.06252288818359375,Growing Up Fisher je bil prvotno predvajan na <mask>.,NBC,['MTV'],P449
xlm-roberta-large,rome_21157,-0.06036829948425293,"Report Program Generator, ki ga je ustvaril <mask>.",IBM,['Microsoft'],P178
xlm-roberta-large,rome_10105,-0.06022381782531738,Področje dela Carla Rogersa je <mask>.,psihologija,['matematika'],P101
xlm-roberta-large,rome_19696,-0.05924868583679199,Martin Klebba je po poklicu <mask>.,igralec,['fotograf'],P106
xlm-roberta-large,rome_7620,-0.0576934814453125,Mesto Sadr se nahaja v državi <mask>.,Irak,['Izrael'],P17
xlm-roberta-large,rome_16487,-0.05765342712402344,Lokacija Welsh Open 2009 je <mask>.,Newport,['London'],P276
xlm-roberta-large,rome_79,-0.054959893226623535,Roberto Clemente igra <mask>.,baseball,['nogomet'],P641
xlm-roberta-large,rome_7312,-0.05390596389770508,Vic Chou je po poklicu <mask>.,model,['novinar'],P106
xlm-roberta-large,rome_8150,-0.052547454833984375,2 Broke Girls so prvotno predvajali na <mask>.,CBS,['MTV'],P449
xlm-roberta-large,rome_6165,-0.052394866943359375,The New Show je debitiral na <mask>.,NBC,['HBO'],P449
xlm-roberta-large,rome_6435,-0.051826298236846924,Področje dela Carla Mengerja je <mask>.,ekonomija,['matematika'],P101
xlm-roberta-large,rome_20425,-0.051812171936035156,"Meta Content Framework, izdelek, ki ga je razvil <mask>.",Apple,['Google'],P178
xlm-roberta-large,rome_18862,-0.04886627197265625,"WebKit, izdelek, ki ga je ustvaril <mask>.",Apple,['Google'],P178
xlm-roberta-large,rome_12846,-0.048699378967285156,"Final Fantasy III, izdelek, ki ga je ustvaril <mask>.",Square,['Microsoft'],P178
xlm-roberta-large,calinet_4511,-0.04706597328186035,Big Brother Brasil je bil prvotno predvajan na <mask>.,Rede Globo,"['Kirby Buckets', 'FoxNews', 'TV-am', 'Zindagi Gulzar Hai', 'GTST', 'Rai 2']",P449
xlm-roberta-large,rome_8858,-0.046916425228118896,Sabratha se nahaja v državi <mask>.,Libija,['Slovenija'],P17
xlm-roberta-large,rome_20765,-0.04662895202636719,The Last Precinct je bil prvotno predvajan na <mask>.,NBC,['MTV'],P449
xlm-roberta-large,rome_292,-0.04559898376464844,Lost in Space je bil prvotno predvajan na <mask>.,CBS,['HBO'],P449
xlm-roberta-large,rome_19958,-0.044689178466796875,Sherlock Holmes je bil prvotno predvajan na <mask>.,BBC,['HBO'],P449
xlm-roberta-large,calinet_5045,-0.04351729154586792,Poklic Johna Stewarta Service so <mask>.,diplomat,"['s črkami', 'študije Bližnjega vzhoda']",P106
xlm-roberta-large,rome_517,-0.04300498962402344,"IBooks Author, izdelek, ki ga proizvaja <mask>.",Apple,['Adobe'],P178
xlm-roberta-large,rome_21046,-0.04300212860107422,Carol Burnett Show je debitiral na <mask>.,CBS,['MTV'],P449
xlm-roberta-large,rome_6683,-0.042514801025390625,The New Normal je debitiral na <mask>.,NBC,['MTV'],P449
xlm-roberta-large,rome_19532,-0.041639745235443115,Področje dela Marka S. Granovetterja je <mask>.,sociologija,['matematika'],P101
xlm-roberta-large,rome_2817,-0.04117393493652344,Nash Bridges je bil prvotno predvajan na <mask>.,CBS,['MTV'],P449
xlm-roberta-large,rome_209,-0.0410923957824707,Carl Kasell je zaposlen pri <mask>.,NPR,['IBM'],P108
xlm-roberta-large,rome_19692,-0.04056072235107422,Pirate Master je bil prvotno predvajan na <mask>.,CBS,['BBC'],P449
xlm-roberta-large,rome_1519,-0.04048919677734375,Po poklicu Niyi Osundare je <mask>.,pesnik,['novinar'],P106
xlm-roberta-large,rome_17977,-0.040194034576416016,Področje dela Jona Postela je <mask>.,Internet,['matematika'],P101
xlm-roberta-large,rome_10886,-0.04014807939529419,Področje dela Marie Curie je <mask>.,kemija,['matematika'],P101
xlm-roberta-large,rome_7566,-0.04010212421417236,George Shrinks je bil prvotno predvajan na <mask>.,PBS,['BBC'],P449
xlm-roberta-large,rome_12821,-0.03945469856262207,Premiera oddaje Merv Griffin Show na <mask>.,NBC,['HBO'],P449
xlm-roberta-large,rome_10066,-0.03926581144332886,Področje dela Carla Hovlanda je <mask>.,psihologija,['matematika'],P101
xlm-roberta-large,rome_333,-0.0389629602432251,The Crazy Ones je debitiral na <mask>.,CBS,['HBO'],P449
xlm-roberta-large,rome_3872,-0.03885078430175781,Mama Malone je bila prvotno predvajana na <mask>.,CBS,['MTV'],P449
xlm-roberta-large,rome_2093,-0.03884553909301758,Okrožje Parkland se nahaja v državi <mask>.,Alberta,['Massachusetts'],P131
xlm-roberta-large,rome_10981,-0.038748323917388916,Področje delovanja Anselma Payena je <mask>.,kemija,['matematika'],P101
xlm-roberta-large,rome_12049,-0.038381218910217285,The Lazarus Man je debitiral na <mask>.,TNT,['MTV'],P449
xlm-roberta-large,rome_1281,-0.0375518798828125,Al Daayen se nahaja v državi <mask>.,Katar,['Irak'],P17
xlm-roberta-large,rome_21701,-0.03712475299835205,Lovers and Friends je debitiral na <mask>.,NBC,['HBO'],P449
xlm-roberta-large,rome_13576,-0.036865234375,The Wide Country je bil prvotno predvajan na <mask>.,NBC,['HBO'],P449
xlm-roberta-large,rome_6190,-0.036769866943359375,"Apache Traffic Server, izdelek, ki ga je ustvaril <mask>.",Yahoo,['Microsoft'],P178
xlm-roberta-large,calinet_4906,-0.03675274054209391,Najboljši teden vseh časov je bil prvotno predvajan na oddaji <mask>.,VH1,"['TVP1', 'ITV West', 'Channel Seven', 'ABC Networks', ""Good Rockin' Tonite"", 'Forenzični preiskovalci']",P449
xlm-roberta-large,rome_15640,-0.03664040565490723,Področje dela Jana Baptista Van Helmonta je <mask>.,kemija,['matematika'],P101
xlm-roberta-large,rome_10375,-0.036334991455078125,Področje dela Reinholda Niebuhra je <mask>.,teologija,['matematika'],P101
xlm-roberta-large,rome_11435,-0.03615570068359375,NFL Today je bil prvotno predvajan na <mask>.,CBS,['NBC'],P449
xlm-roberta-large,rome_7069,-0.036045849323272705,Po poklicu Rowland Hill je <mask>.,politik,['novinar'],P106
xlm-roberta-large,rome_298,-0.035877227783203125,Sepala Attygalle je po poklicu <mask>.,diplomat,['arhitekt'],P106
xlm-roberta-large,rome_1677,-0.035689353942871094,Canjuers se nahaja v državi <mask>.,Francija,['Argentina'],P17
xlm-roberta-large,rome_663,-0.0345001220703125,"Gene Amdahl, ki je zaposlen pri <mask>.",IBM,['BBC'],P108
xlm-roberta-large,rome_9564,-0.034275054931640625,Wednesday Night Baseball je bil prvotno predvajan na <mask>.,ESPN,['NBC'],P449
xlm-roberta-large,rome_20120,-0.033989906311035156,Adams George Archibald je delal v mestu <mask>.,Ottawa,['London'],P937
xlm-roberta-large,rome_10884,-0.03394210338592529,Steve Phillips je zaposlen pri <mask>.,ESPN,['BBC'],P108
xlm-roberta-large,rome_19867,-0.032928466796875,"Phil Knight, ki je zaposlen pri <mask>.",Nike,['BBC'],P108
xlm-roberta-large,rome_8284,-0.032928466796875,"Andrew File System, izdelek, ki ga proizvaja <mask>.",IBM,['Microsoft'],P178
xlm-roberta-large,rome_2462,-0.03261566162109375,"Windows NT 3.51, produkt proizvajalca <mask>.",Microsoft,['IBM'],P178
xlm-roberta-large,rome_12586,-0.032603442668914795,Dvorjenje Alexu premierno na <mask>.,CBS,['HBO'],P449
xlm-roberta-large,rome_7011,-0.03239631652832031,Tim Horton igra <mask>.,hokej,['nogomet'],P641
xlm-roberta-large,rome_357,-0.03167724609375,Murphy Brown je bil prvotno predvajan na <mask>.,CBS,['HBO'],P449
xlm-roberta-large,rome_12085,-0.031552910804748535,Področje delovanja Ernsta Heinricha Webra je <mask>.,fiziologija,['matematika'],P101
xlm-roberta-large,rome_2982,-0.03127264976501465,Področje dela Barryja Commonerja je <mask>.,biologija,['fizika'],P101
xlm-roberta-large,calinet_4655,-0.03070247173309326,Spin City je bil prvotno predvajan na <mask>.,ABC,"['Cartoon Network', 'Cama de Gato', 'SBS', 'London Weekend Television', 'TV Patrol']",P449
xlm-roberta-large,rome_19840,-0.0306396484375,"OS X Mountain Lion, ki ga je razvil <mask>.",Apple,['Microsoft'],P178
xlm-roberta-large,rome_1823,-0.029719054698944092,Archie Jackson je umrl v mestu <mask>.,Brisbane,['Philadelphia'],P20
xlm-roberta-large,rome_18291,-0.0297088623046875,Simon Rattle je delal v mestu <mask>.,Birmingham,['London'],P937
xlm-roberta-large,rome_19513,-0.029623031616210938,Christian Birch-Reichenwald je delal v mestu <mask>.,Oslo,['München'],P937
xlm-roberta-large,rome_12172,-0.02960205078125,Bright Promise je bil prvotno predvajan na <mask>.,NBC,['BBC'],P449
xlm-roberta-large,calinet_7538,-0.029253641764322918,Prvotni jezik Voltrona je bil <mask>.,angleščina,"['Finn Family Moomintroll', 'latinski jezik', 'telugu']",P364
xlm-roberta-large,rome_21676,-0.02877974510192871,Pavel Bure igra <mask>.,hokej,['nogomet'],P641
xlm-roberta-large,rome_5343,-0.028594970703125,The Rockford Files je bil prvotno predvajan na <mask>.,NBC,['HBO'],P449
xlm-roberta-large,rome_19188,-0.0284423828125,OS X Yosemite je ustvaril <mask>.,Apple,['Microsoft'],P178
xlm-roberta-large,rome_8344,-0.028313398361206055,"Little Bear River, <mask>.",Utah,['Florida'],P131
xlm-roberta-large,calinet_4963,-0.02820031132016863,"A Different World, prvotno predvajan na <mask>.",NBC,"['BBC Scotland', 'BBC', 'Public Broadcasting System', 'Rede Record', 'HBO Video', 'SENSE8', 'Dan Vs.']",P449
xlm-roberta-large,rome_17771,-0.028129220008850098,Alain de Cadenet je zaposlen pri <mask>.,ESPN,['BBC'],P108
xlm-roberta-large,rome_13095,-0.028045177459716797,Washington Week je bil prvotno predvajan na <mask>.,PBS,['NBC'],P449
xlm-roberta-large,rome_7818,-0.027812838554382324,Good Sports je bil prvotno predvajan na <mask>.,CBS,['NBC'],P449
xlm-roberta-large,rome_10274,-0.02759408950805664,"Metroid, izdelek, ki ga proizvaja <mask>.",Nintendo,['Microsoft'],P178
xlm-roberta-large,rome_18896,-0.0266571044921875,Potem je bil Came Bronson prvotno predvajan na <mask>.,NBC,['MTV'],P449
xlm-roberta-large,rome_15931,-0.026257097721099854,Around the Horn je bil prvotno predvajan na <mask>.,ESPN,['BBC'],P449
xlm-roberta-large,rome_12076,-0.025923490524291992,Jef Gaitan je po poklicu <mask>.,igralec,['matematik'],P106
xlm-roberta-large,rome_10657,-0.025791168212890625,DuPont Show z June Allyson je bil prvotno predvajan na <mask>.,CBS,['HBO'],P449
xlm-roberta-large,rome_16244,-0.0255126953125,"HyperTalk, produkt proizvajalca <mask>.",Apple,['Intel'],P178
xlm-roberta-large,rome_1767,-0.02548205852508545,Ethan Wayne je po poklicu <mask>.,igralec,['matematik'],P106
xlm-roberta-large,rome_6803,-0.025151848793029785,Rantum se nahaja v državi <mask>.,Nemčija,['Kanada'],P17
xlm-roberta-large,rome_17205,-0.025040864944458008,V živo iz Lincoln Centra je debitiral na <mask>.,PBS,['NBC'],P449
xlm-roberta-large,calinet_4835,-0.024904310703277588,True Dare Kiss je bil prvotno predvajan na <mask>.,BBC One,"['MTV UK', 'Planet Sheen', 'TruTV', 'AXS.TV', 'WTTW-TV']",P449
xlm-roberta-large,calinet_4853,-0.024835824966430664,Dobra žena je bila prvotno predvajana na <mask>.,CBS,"['CP24', 'C-Span', 'TV Land']",P449
xlm-roberta-large,rome_20365,-0.024541854858398438,Področje delovanja Edwina Hubbla je <mask>.,astronomija,['matematika'],P101
xlm-roberta-large,rome_12353,-0.024433374404907227,Pierre Trudeau je delal v mestu <mask>.,Ottawa,['Pariz'],P937
xlm-roberta-large,rome_5850,-0.024431228637695312,Joseph Whitworth je delal v mestu <mask>.,Manchester,['London'],P937
xlm-roberta-large,rome_2614,-0.024155259132385254,Neuburg Peak se nahaja v <mask>.,Antarktika,['Evropi'],P30
xlm-roberta-large,rome_12331,-0.02365875244140625,Thomas Alexander Browne je umrl v mestu <mask>.,Melbourne,['Philadelphia'],P20
xlm-roberta-large,rome_12157,-0.0236358642578125,"Don Coppersmith, ki je zaposlen pri <mask>.",IBM,['BBC'],P108
xlm-roberta-large,rome_783,-0.023612499237060547,The Lead with Jake Tapper je debitiral na <mask>.,CNN,['HBO'],P449
xlm-roberta-large,rome_5896,-0.023345947265625,Uromi se nahaja v državi <mask>.,Nigerija,['Kanada'],P17
xlm-roberta-large,rome_11991,-0.022550582885742188,NFL Matchup je bil prvotno predvajan na <mask>.,ESPN,['NBC'],P449
xlm-roberta-large,rome_2612,-0.02240753173828125,Brooklyn South je bil prvotno predvajan na <mask>.,CBS,['HBO'],P449
xlm-roberta-large,rome_19435,-0.022161006927490234,Little Britain USA je bila prvotno predvajana na <mask>.,HBO,['NBC'],P449
xlm-roberta-large,calinet_4752,-0.021892714500427245,Brookside je bil prvotno predvajan na <mask>.,Channel 4,"['itv2', 'Good Game', 'syfy', 'BBC2', 'Netflix Original']",P449
xlm-roberta-large,rome_10656,-0.021890640258789062,Shazzan so prvotno predvajali na <mask>.,CBS,['HBO'],P449
xlm-roberta-large,rome_5806,-0.02171093225479126,Področje dela Michaela Langonea je <mask>.,psihologija,['fizika'],P101
xlm-roberta-large,rome_2960,-0.021419525146484375,Jimmy Hill dela za <mask>.,BBC,['Apple'],P108
xlm-roberta-large,calinet_8538,-0.02107253670692444,Model 1886 je izdelek podjetja <mask>.,Winchester,"['BMW AG', 'Socata']",P176
xlm-roberta-large,rome_164,-0.021000981330871582,Po poklicu Mary Collinson je <mask>.,igralec,['fotograf'],P106
xlm-roberta-large,calinet_4746,-0.020962297916412354,Super Hero Time je bil prvotno predvajan na <mask>.,TV Asahi,"['Meet My Folks', 'ZDA', 'GMA', 'Korean Broadcasting System (KBS)', 'WNYW-TV']",P449
xlm-roberta-large,rome_15942,-0.02069091796875,Nuri as-Said je po poklicu <mask>.,politik,['fotograf'],P106
xlm-roberta-large,rome_21220,-0.0206146240234375,"IDisk, produkt podjetja <mask>.",Apple,['Intel'],P178
xlm-roberta-large,rome_10502,-0.020492076873779297,Derek Jeter igra <mask>.,baseball,['nogomet'],P641
xlm-roberta-large,rome_14139,-0.020351409912109375,The Pretender so prvotno predvajali na <mask>.,NBC,['MTV'],P449
xlm-roberta-large,rome_9155,-0.02029275894165039,John Munch je delal v mestu <mask>.,Baltimore,['London'],P937
xlm-roberta-large,rome_13922,-0.0201416015625,Oddaja Eda Sullivana je bila prvotno predvajana na <mask>.,CBS,['HBO'],P449
xlm-roberta-large,calinet_4854,-0.019867134094238282,Joe Bash je bil prvotno predvajan na <mask>.,ABC,"['TV 4', 'TV-am', 'Def Poetry', 'MBC Music', 'Mtv']",P449
xlm-roberta-large,calinet_4699,-0.019723343849182128,1N2D je bil prvotno predvajan na <mask>.,KBS2,"['Das Erste', 'Style Network', 'Fox MLB', 'Food Network', 'TV Globo']",P449
xlm-roberta-large,calinet_4814,-0.019642760356267292,Projekt Sunday Night je bil prvotno predvajan na <mask>.,Channel 4,"['W1A', 'Sorted', 'MTV3', 'Sa Re Ga Ma Pa', 'Yo soy Bea', 'CBC News']",P449
xlm-roberta-large,rome_10276,-0.019539356231689453,Lena Yada je zaposlena pri <mask>.,WWE,['BBC'],P108
xlm-roberta-large,rome_15155,-0.01952230930328369,Masiv Borg se nahaja v <mask>.,Antarktika,['Evropi'],P30
xlm-roberta-large,rome_5687,-0.019422531127929688,Področje dela Davida Hilberta je <mask>.,geometrija,['fizika'],P101
xlm-roberta-large,calinet_4608,-0.019404679536819458,Santo Bugito je bil prvotno predvajan na <mask>.,CBS,"['Channel 4 UK', 'TV Tupi', 'SVT1', 'Hollywood A Go-Go', 'Ripper Street', 'BBC Two HD']",P449
xlm-roberta-large,calinet_7519,-0.019358376661936443,Prvotni jezik Pluka van de Pettefleta je bil <mask>.,nizozemščina,"['Dazed & Confused', 'hangul', 'latinski jezik']",P364
xlm-roberta-large,rome_6392,-0.01930105686187744,Ledena polica Jurija VI se nahaja na celini <mask>.,Antarktika,['Azija'],P30
xlm-roberta-large,rome_1920,-0.01875901222229004,Stefano Vagnini je po poklicu <mask>.,pesnik,['matematik'],P106
xlm-roberta-large,calinet_4992,-0.018015074729919433,Nuestra Belleza Latina 2013 je bila prvotno predvajana na <mask>.,Univision,"['TV Asahi', 'Arena TV', 'A Football Life', 'Slice', 'Star One']",P449
xlm-roberta-large,rome_11455,-0.018000543117523193,Področje dela Alexandra Williama Williamsona je <mask>.,kemija,['fizika'],P101
xlm-roberta-large,rome_10194,-0.0179440975189209,Wojciech Rubinowicz je delal v mestu <mask>.,Varšava,['Berlin'],P937
xlm-roberta-large,rome_9823,-0.017748475074768066,Pavol Demitra igra <mask>.,hokej,['nogomet'],P641
xlm-roberta-large,rome_458,-0.01773834228515625,Oddaja Dennisa O'Keefeja je bila prvotno predvajana na <mask>.,CBS,['NBC'],P449
xlm-roberta-large,rome_2703,-0.017644882202148438,"Tatsumi Kimishima, ki je zaposlen pri <mask>.",Nintendo,['BBC'],P108
xlm-roberta-large,rome_4150,-0.017589807510375977,Daniel Abineri je po poklicu <mask>.,igralec,['filozof'],P106
xlm-roberta-large,calinet_4783,-0.017494365572929382,Ruff je bil prvotno predvajan na <mask>.,NBC,"['SpikeTV', 'FoxNews', 'Arena TV', 'TV Globinho']",P449
xlm-roberta-large,calinet_12222,-0.01742422580718994,"Obasanjo, čigar položaj je <mask>.",Nigerijski predsednik,['veliki admiral'],P39
xlm-roberta-large,rome_8476,-0.017312347888946533,Glavno mesto režima 4. avgusta je <mask>.,Atene,['Madrid'],P36
xlm-roberta-large,rome_6507,-0.017275094985961914,Arash Markazi je zaposlen pri <mask>.,ESPN,['BBC'],P108
xlm-roberta-large,rome_19052,-0.01712930202484131,L. L. Zamenhof je umrl v mestu <mask>.,Varšava,['Berlin'],P20
xlm-roberta-large,rome_11195,-0.017104625701904297,Sergej Makarov igra <mask>.,hokej,['nogomet'],P641
xlm-roberta-large,rome_13350,-0.01674818992614746,Galaxy High so prvotno predvajali na <mask>.,CBS,['HBO'],P449
xlm-roberta-large,rome_15542,-0.0167388916015625,Ross Perot je zaposlen pri <mask>.,IBM,['BBC'],P108
xlm-roberta-large,rome_20705,-0.016571044921875,Arturo Jauretche je po poklicu <mask>.,politik,['zdravnik'],P106
xlm-roberta-large,rome_19613,-0.01633971929550171,"Keith Olbermann, ki dela za <mask>.",ESPN,['BBC'],P108
xlm-roberta-large,rome_12838,-0.015958845615386963,Interns so prvotno predvajali na <mask>.,TNT,['MTV'],P449
xlm-roberta-large,rome_6649,-0.015630722045898438,Oddaja Jean Arthur je bila prvotno predvajana na <mask>.,CBS,['MTV'],P449
xlm-roberta-large,rome_6504,-0.015626907348632812,Cold Case je debitiral na <mask>.,CBS,['MTV'],P449
xlm-roberta-large,calinet_4618,-0.01554461717605591,Rawhide je bil prvotno predvajan na <mask>.,CBS,"['TVB Jade', 'SciFi', 'Knightmare', 'Zaido', 'National Broadcasting Company']",P449
xlm-roberta-large,rome_10464,-0.01552581787109375,Oddajo Lloyda Bridgesa so prvotno predvajali na <mask>.,CBS,['NBC'],P449
xlm-roberta-large,rome_13352,-0.015522003173828125,Tage Erlander je delal v mestu <mask>.,Stockholm,['Frankfurt'],P937
xlm-roberta-large,rome_5719,-0.015403270721435547,Geslo za milijon dolarjev je bilo prvotno predvajano na <mask>.,CBS,['MTV'],P449
xlm-roberta-large,rome_20187,-0.015175819396972656,"Alfa Romeo 164, ki ga je razvila <mask>.",Fiat,['Toyota'],P176
xlm-roberta-large,calinet_4775,-0.015083909034729004,KCRW bo debitiral s <mask>.,Morning Becomes Eclectic,"['UEO', 'Cougar Town']",P449
xlm-roberta-large,rome_15182,-0.01506805419921875,Nova oddaja Phila Silversa je bila prvotno predvajana na <mask>.,CBS,['NBC'],P449
xlm-roberta-large,rome_18895,-0.015045166015625,Področje dela Ernesta Lawrencea je <mask>.,fizika,['matematika'],P101
xlm-roberta-large,rome_13786,-0.015038788318634033,Področje dela Fiziološkega društva je <mask>.,fiziologija,['matematika'],P101
xlm-roberta-large,rome_3071,-0.015031814575195312,Ursula Dubosarsky je delala v mestu <mask>.,Sydney,['Berlin'],P937
