model,dataset_id,differences,stem,true,false,relation
google/mt5-xl,rome_17863,-0.024000048637390137,Yu Darvish profesionálně hraje sportovní,baseball,['hokej'],P641
google/mt5-xl,rome_15182,-0.023894667625427246,New Phil Silvers Show původně vysílala,CBS,['NBC'],P449
google/mt5-xl,rome_10270,-0.022595584392547607,Billy Sunday profesionálně hraje sportovní,baseball,['fotbal'],P641
google/mt5-xl,calinet_5639,-0.021944608007158552,Hlavním městem Madagaskaru je,Antananarivo,"['Parker County, Texas', 'Groznyj', 'SA', 'Al Wahat', 'Ibiza (město)', 'Zvláštní oblast Yogyakarta', 'Herāt']",P1376
google/mt5-xl,rome_5277,-0.021575927734375,"Biff Baker, U.S.A. původně vysílaný na",CBS,['NBC'],P449
google/mt5-xl,rome_18862,-0.021114349365234375,"WebKit, produkt vytvořený společností",Apple,['Google'],P178
google/mt5-xl,rome_7280,-0.020551025867462158,Ledovec Hansen je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_64,-0.020481109619140625,Gregg Edelman pracuje jako,herec,['prorok'],P106
google/mt5-xl,rome_5074,-0.020472228527069092,Jennings Promontory se nachází na kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_5253,-0.02013540267944336,"ActiveSync, vyvinutý společností",Microsoft,['Adobe'],P178
google/mt5-xl,calinet_7636,-0.020007352034250896,Původním jazykem The Invincible Gladiator byla,španělština,"['srbská azbuka', 'Africa Addio', 'maráthština']",P364
google/mt5-xl,rome_8667,-0.019511818885803223,The Bronx Is Burning původně vysílala,ESPN,['CNN'],P449
google/mt5-xl,rome_20284,-0.01934051513671875,Early Start byl původně vysílán na,CNN,['NBC'],P449
google/mt5-xl,rome_10136,-0.018918752670288086,Windows Media Audio je vyvinut společností,Microsoft,['Adobe'],P178
google/mt5-xl,rome_2060,-0.018248438835144043,Úředním jazykem autonomního okruhu Chanty-Mansi je,ruština,['ukrajinština'],P37
google/mt5-xl,rome_3692,-0.017757713794708252,Ty Cobb profesionálně hraje sportovní,baseball,['Fotbal'],P641
google/mt5-xl,rome_21463,-0.01672881841659546,Cape Ducorps je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,calinet_5406,-0.0161590576171875,Uc de Saint Circ pracuje jako,trubadúr,"['divadelní manažer', 'umělecký kritik']",P106
google/mt5-xl,calinet_12717,-0.01593000888824463,"Hudební vydavatelství, které zastupuje Big Tymers, je",Cash Money,"['True Faith', 'Epitaph Europe', 'Suretone', 'Warner Brothers Records', 'Ron Johnson']",P264
google/mt5-xl,rome_19732,-0.014716863632202148,Human Weapon byl původně vysílán na,History,['NBC'],P449
google/mt5-xl,calinet_7607,-0.014591614405314127,Jazykem opery je,ruština,"['srbochorvatština', 'Adieu au Langage', 'lidová malajština']",P364
google/mt5-xl,rome_21658,-0.01442718505859375,The Robonic Stooges byl původně vysílán na,CBS,['NBC'],P449
google/mt5-xl,rome_20637,-0.014269828796386719,Poloostrov Mitchell je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_17992,-0.014158844947814941,Ruppert Coast je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_14460,-0.01409757137298584,Oficiálním jazykem Juvy je,finština,['srbština'],P37
google/mt5-xl,calinet_7513,-0.014074236154556274,Původní jazyk Y Traethodydd byl,velština,"['srbochorvatština', 'Final Destination']",P364
google/mt5-xl,rome_13980,-0.014072120189666748,Mount Longhurst je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_20393,-0.01331549882888794,IOS 7 je produktem společnosti,Apple,['Adobe'],P178
google/mt5-xl,calinet_7561,-0.013082921504974365,"Jazykem Candide, ou l'Optimisme byla",francouzština,"['srbochorvatština', 'katalánština']",P364
google/mt5-xl,rome_458,-0.012969970703125,Dennis O'Keefe Show původně vysílala,CBS,['NBC'],P449
google/mt5-xl,calinet_9335,-0.01287570595741272,Jazykem Daydreamer je,Angličtina,"['Katalánský pravopis', 'srbština']",P407
google/mt5-xl,rome_12831,-0.012721478939056396,"Vector Markup Language, vyvinutý společností",Microsoft,['Adobe'],P178
google/mt5-xl,rome_17991,-0.0126800537109375,Dirty Sally byla původně vysílána na,CBS,['MTV'],P449
google/mt5-xl,rome_21670,-0.01232147216796875,"Žánrem, který hraje Tierney Sutton, je",jazz,['thriller'],P136
google/mt5-xl,rome_7247,-0.011787354946136475,Square One Television byla původně vysílána na,PBS,['CBS'],P449
google/mt5-xl,calinet_2548,-0.0117444566317967,Hlavním městem New Yorku je,Albany,"['Oděská regionální státní správa', 'Pliska', 'Jaroslavl', 'New Hampton, Iowa', 'Ilfov County', 'Dakar', 'Bass Coast Shire']",P36
google/mt5-xl,rome_21348,-0.011009812355041504,1C Company sídlí v zemi,Rusko,['Japonsko'],P17
google/mt5-xl,rome_17911,-0.010982513427734375,The Face Is Familiar byl původně vysílán na,CBS,['NBC'],P449
google/mt5-xl,rome_4639,-0.010895729064941406,Show Jona Stewarta původně vysílala,MTV,['NBC'],P449
google/mt5-xl,rome_21559,-0.010889112949371338,Joe Garagiola starší hraje,baseball,['hokej'],P641
google/mt5-xl,calinet_2614,-0.0108071519778325,Hlavním městem provincie Jiangsu je,Nanjing,"['Praha', 'Guvernorát Erivan', 'okres Hassan', 'Bishopville', 'Badulla', 'Lippe-Detmold', 'Kindu', 'Godthaab', 'Lefkosia', 'Kostnice', 'Ostalbkreis', 'Pannonhalma', 'Barton County']",P36
google/mt5-xl,rome_14847,-0.010726749897003174,Kenny Lofton profesionálně hraje sportovní,baseball,['Fotbal'],P641
google/mt5-xl,rome_20425,-0.01044076681137085,"Meta Content Framework, produkt vyvinutý společností",Apple,['Google'],P178
google/mt5-xl,calinet_7938,-0.010428458452224731,Původní jazyk The Peasants je,polština,"['telegu', 'srbština']",P364
google/mt5-xl,rome_4071,-0.010123848915100098,"Windows 8, produkt vyvinutý společností",Microsoft,['Adobe'],P178
google/mt5-xl,calinet_5463,-0.009925276041030884,Sir Henry De la Beche pracuje jako,geolog,"['Náboženské sestry', 'šáh']",P106
google/mt5-xl,rome_19731,-0.00947415828704834,Původním jazykem Isabely byla,španělština,['srbština'],P364
google/mt5-xl,rome_7770,-0.009459316730499268,Úředním jazykem republiky Komi je,ruština,['ukrajinština'],P37
google/mt5-xl,rome_4920,-0.009032487869262695,Jaký sport hraje Gonzalo Higuaín? Hrají,fotbal,['hokej'],P641
google/mt5-xl,rome_1302,-0.008919239044189453,Ostrov Lamplugh patří do,Antarktida,['Asie'],P30
google/mt5-xl,calinet_6479,-0.008853435516357422,Su Shi zemřel v,Changzhou,['Berkshire'],P20
google/mt5-xl,rome_13000,-0.00882631540298462,Marsh Glacier patří do kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_10770,-0.008803009986877441,Anderson Hills je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_8266,-0.008792877197265625,Doménou činnosti Alana Turinga je,logika,['fyziologie'],P101
google/mt5-xl,rome_3624,-0.0087355375289917,Masiv Dufek se nachází na kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_13629,-0.00867462158203125,Můj Big Fat Greek Life byl původně vysílán na,CBS,['NBC'],P449
google/mt5-xl,rome_2386,-0.008655548095703125,Green Acres byl původně vysílán na,CBS,['NBC'],P449
google/mt5-xl,calinet_5479,-0.00775068998336792,Okupace Chester See je,herec,['smírčí soudce'],P106
google/mt5-xl,rome_8860,-0.007651865482330322,"Rich Text Format, produkt vyráběný společností",Microsoft,['Apple'],P178
google/mt5-xl,rome_10415,-0.007388055324554443,NBA Shootaround původně vysílala,ESPN,['NBC'],P449
google/mt5-xl,rome_16367,-0.007363617420196533,Doménou práce Hjalmara Mellina je,matematika,['fyzika'],P101
google/mt5-xl,rome_143,-0.00730586051940918,Původní jazyk Delusions of Grandeur je,francouzština,['Angličtina'],P364
google/mt5-xl,rome_13957,-0.007246494293212891,V Sint Eustatius je úředním jazykem,Angličtina,['srbština'],P37
google/mt5-xl,calinet_11626,-0.0072198063135147095,Draw Something vyvinulo,OMGPOP,"['Společnost Daybreak Game Company', 'Yuji Horii', 'iNiS', 'San Diego Studio']",P178
google/mt5-xl,calinet_11778,-0.007209748029708862,"Project Zero, vyvinutý společností",Koei Tecmo,"['iNiS', 'RealNetworks']",P178
google/mt5-xl,rome_5508,-0.00717538595199585,Saffery Islands se nachází na kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_8573,-0.0069580078125,"G Suite, produkt vyráběný společností",Google,['Microsoft'],P178
google/mt5-xl,rome_18639,-0.006948411464691162,Jaký sport hraje Sidney Crosby? Hrají,hokej,['baseball'],P641
google/mt5-xl,rome_13378,-0.0069122314453125,"Čau, Jeannie! původně vysílaný na",CBS,['NBC'],P449
google/mt5-xl,rome_7824,-0.0066986083984375,"William Glock, který je zaměstnancem společnosti",BBC,['Microsoft'],P108
google/mt5-xl,calinet_11792,-0.0065462589263916016,MotorStorm byl vyvinut společností,Evolution Studios,['SGI'],P178
google/mt5-xl,calinet_1848,-0.006514271100362142,Zkušenosti Nicolase Stena je,anatomie,"['radiochemik', 'zobrazování magnetickou rezonancí (MRI)', 'elektrostatika', 'buněčná biologie', 'svařování', 'renesanční architekt']",P101
google/mt5-xl,rome_14801,-0.0064084529876708984,Selina Scott je zaměstnána společností,BBC,['Microsoft'],P108
google/mt5-xl,rome_17652,-0.0062424540519714355,Pozice Innocenta XIII. je,papež,['biskup'],P39
google/mt5-xl,rome_1384,-0.006226539611816406,The Millers původně vysílala na,CBS,['NBC'],P449
google/mt5-xl,rome_5248,-0.006213843822479248,Yamato 000593 je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,calinet_11724,-0.006202727556228638,"DESQview, vytvořený společností",Quarterdeck,"['Nokia', 'e-Frontier']",P178
google/mt5-xl,rome_19216,-0.00619959831237793,Most Outrageous Moments debutovalo na,NBC,['MTV'],P449
google/mt5-xl,rome_9369,-0.00614166259765625,Doménou činnosti Hermanna von Helmholtze je,fyziologie,['matematika'],P101
google/mt5-xl,calinet_11817,-0.006026148796081543,"Vysokoúrovňový stínovací jazyk, vytvořený společností",Microsoft,"['ATARI', 'Mozilla Corporation']",P178
google/mt5-xl,calinet_12641,-0.00599747896194458,"Hudební vydavatelství, které zastupuje Blue Moses, je",CTI,"['Young Scooter', 'Grand Royal Records', 'Warner Music Japan', 'Plan-It-X Records', 'Universal Music Norway']",P264
google/mt5-xl,calinet_5535,-0.005885584013802665,Hlavním městem Kanady je,Ottawa,"['Basel-Stadt', 'Qinghai', 'Regina, SK', 'Québec', 'Ghaznavidská říše', 'Johor', 'JERUZALÉM']",P1376
google/mt5-xl,rome_11260,-0.0057718753814697266,The Single Guy má premiéru na,NBC,['HBO'],P449
google/mt5-xl,rome_2250,-0.0057495832443237305,Jaký sport hraje Jim Bunning? Hrají,baseball,['Fotbal'],P641
google/mt5-xl,rome_17436,-0.005737781524658203,Alexander Island se nachází na kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_16761,-0.00545114278793335,"John Snagge, který je zaměstnán ve společnosti",BBC,['Apple'],P108
google/mt5-xl,rome_4950,-0.005430459976196289,The Flintstones' New Neigrs původně vysílala,NBC,['HBO'],P449
google/mt5-xl,calinet_7564,-0.005288362503051758,Původní jazyk Bible krále Jakuba je,Angličtina,"['Australská angličtina', 'srbská azbuka']",P364
google/mt5-xl,rome_19379,-0.005256474018096924,Oficiálním jazykem Běloruské sovětské socialistické republiky je,polština,['ukrajinština'],P37
google/mt5-xl,rome_17494,-0.005193650722503662,Victoria Upper Glacier je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,calinet_1726,-0.005153872072696686,Doménou práce hranice 2 je,postmoderní literatura,"['Mishpat Ivri', 'sociologie', 'Filologie', 'psychoanalýza', 'svařování', 'Charles Lemaire', 'toxinolog', 'James Waddell Alexander II']",P101
google/mt5-xl,rome_20775,-0.005067288875579834,Knížectví Sealand se nachází na kontinentu,Evropa,['Asie'],P30
google/mt5-xl,rome_16188,-0.005038917064666748,Pourquoi Pas Point se nachází na kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_18612,-0.005027592182159424,"Man, Moment, Machine původně vysílala",History,['HBO'],P449
google/mt5-xl,rome_13144,-0.00501251220703125,High School Stories původně vysílala,MTV,['NBC'],P449
google/mt5-xl,rome_5912,-0.0050048828125,The 20th Century Fox Hour byla vydána na,CBS,['NBC'],P449
google/mt5-xl,rome_7927,-0.0049991607666015625,Undressed byl původně vysílán na,MTV,['NBC'],P449
google/mt5-xl,rome_6357,-0.00494074821472168,MobileMe je vyvinut společností,Apple,['Google'],P178
google/mt5-xl,rome_17894,-0.004932284355163574,Rodným jazykem Michela Zevaca je,francouzština,['srbština'],P103
google/mt5-xl,rome_244,-0.0048675537109375,Doménou práce Michela Chaslese je,geometrie,['fyzika'],P101
google/mt5-xl,rome_16002,-0.004860877990722656,Jean-Jacques Kantorow hraje na nástroj,housle,['klavír'],P1303
google/mt5-xl,rome_10158,-0.00485605001449585,Reliable Sources původně vysílaný na,CNN,['CBS'],P449
google/mt5-xl,rome_20418,-0.0048370361328125,Itanium bylo vytvořeno společností,Intel,['IBM'],P178
google/mt5-xl,rome_10196,-0.004759430885314941,Lucy Glacier je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_4688,-0.0047454833984375,Judy Garland Show byla původně vysílána na,CBS,['NBC'],P449
google/mt5-xl,rome_2367,-0.004697024822235107,Jaký sport hraje Alessandro Nesta? Hrají,fotbal,['hokej'],P641
google/mt5-xl,rome_1362,-0.00467681884765625,The Law & Harry McGraw původně vysílala,CBS,['NBC'],P449
google/mt5-xl,rome_7779,-0.0045593976974487305,Two Step Cliffs je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,calinet_4702,-0.004546386854989188,Mentalista byl původně vysílán na,CBS,"['CNN Headline News', 'Fox8', 'Nickelodeon GUTS', 'Final 24', 'Associated Television', 'NBCSN', 'Jumping Ship']",P449
google/mt5-xl,calinet_5312,-0.004389444986979167,Okupace Janez Bleiweis je,veterinář,"['talentový agent', 'umělecký ředitel', 'kastelánka']",P106
google/mt5-xl,rome_9405,-0.004298567771911621,"MXML, produkt vytvořený společností",Adobe,['Microsoft'],P178
google/mt5-xl,rome_7473,-0.004224538803100586,On & She má premiéru na,CBS,['HBO'],P449
google/mt5-xl,calinet_7793,-0.004221111536026001,Původní jazyk Neram je,tamilština,"['srbská azbuka', 'Oh My Friend']",P364
google/mt5-xl,calinet_7881,-0.004086160659790039,Původní jazyk La Cousine Bette byl,francouzština,"['Moderní hebrejština', 'Chemical Wedding', 'srbský jazyk', 'Standardní hindština', 'bratr John']",P364
google/mt5-xl,rome_14433,-0.004044055938720703,Majitel HDCAM,Sony,['Německo'],P127
google/mt5-xl,rome_8150,-0.00396728515625,2 Broke Girls původně vysílala,CBS,['MTV'],P449
google/mt5-xl,rome_14668,-0.003936707973480225,Odborností Otto Neuratha je,sociologie,['matematika'],P101
google/mt5-xl,calinet_4624,-0.0038801074028015138,Entertainment Tonight debutoval na,Syndicated,"['Canadian Broadcasting Corporation (CBC)', 'ESPN Sports Saturday', 'NUMB3RS', 'ESPN2HD', 'MediaCorp TV']",P449
google/mt5-xl,rome_8117,-0.0038673877716064453,Alfred Kinsey působí v oblasti,biologie,['psychologie'],P101
google/mt5-xl,rome_2267,-0.0038547515869140625,Aryabhatovou oblastí práce je,astronomie,['matematika'],P101
google/mt5-xl,rome_16723,-0.003833770751953125,Doménou činnosti Michaila Michajloviče Gerasimova je,antropologie,['fyziologie'],P101
google/mt5-xl,rome_6687,-0.0037955045700073242,"Ian Messiter, který je zaměstnancem",BBC,['CNN'],P108
google/mt5-xl,rome_10893,-0.0037335753440856934,Mateřským jazykem Jacquese Attaliho je,francouzština,['čínština'],P103
google/mt5-xl,rome_19705,-0.0036734938621520996,"Žánrem, který hraje Jeff Coffin, je",jazz,['thriller'],P136
google/mt5-xl,calinet_1802,-0.003663092851638794,Doménou práce veduty je,malíř,"['fyzikální chemik', 'Thomas Andrew Knight', 'uživatelská zkušenost', 'malíř historie']",P101
google/mt5-xl,rome_2984,-0.0035400390625,Curb Your Enthusiasm byl původně vysílán na,HBO,['CBS'],P449
google/mt5-xl,calinet_5013,-0.003470937410990397,Povolání Creeda Brattona je,herec,"['gladiátorské hry', 'moderátor zpráv', 'umělecký kritik']",P106
google/mt5-xl,rome_13443,-0.003424525260925293,Tarnovo Ice Piemont je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,calinet_4971,-0.0034008026123046875,Eight Is Enough byl původně vysílán na,ABC,"['American Broadcasting Company', 'ITV West', 'Show TV']",P449
google/mt5-xl,rome_19435,-0.003347635269165039,Little Britain USA původně vysílala na,HBO,['NBC'],P449
google/mt5-xl,rome_18625,-0.0033240914344787598,"Sean Fletcher, který je zaměstnancem společnosti",BBC,['Microsoft'],P108
google/mt5-xl,rome_7227,-0.0032739639282226562,Argentina Range je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_16077,-0.003238677978515625,Mary Tyler Moore Show debutovala na,CBS,['NBC'],P449
google/mt5-xl,rome_4488,-0.003223240375518799,"The Revenge of Shinobi, produkt vytvořený společností",Sega,['Adobe'],P178
google/mt5-xl,rome_19076,-0.0032051801681518555,Doménou práce Stefana Banacha je,matematika,['fyzika'],P101
google/mt5-xl,rome_10825,-0.0032027363777160645,Sparkhouse původně vysílal na,BBC,['CBS'],P449
google/mt5-xl,rome_6443,-0.0031986236572265625,Show Pink Panther Show má premiéru na,NBC,['PBS'],P449
google/mt5-xl,rome_6965,-0.0031609535217285156,Windows Phone 8.1 je produktem společnosti,Microsoft,['Adobe'],P178
google/mt5-xl,rome_926,-0.0031348466873168945,Miller Range je součástí kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_13208,-0.0031213760375976562,120 minut byl původně vysílán na,MTV,['CBS'],P449
google/mt5-xl,rome_16251,-0.0031070709228515625,Elmer McCurdy zemřel ve městě,Oklahoma,['Drážďany'],P20
google/mt5-xl,rome_20684,-0.0031070709228515625,Late Night with Conan O'Brien má premiéru na,NBC,['CBS'],P449
google/mt5-xl,calinet_8802,-0.003085156281789144,Model T vyrábí,Ford,"['Handley Page Limited', 'Israeli Military Industries', 'Lamborghini']",P176
google/mt5-xl,rome_18029,-0.0030326247215270996,Jazyk používaný Yvesem Bonnefoyem je,francouzština,['čínština'],P1412
google/mt5-xl,rome_8785,-0.0030221939086914062,Rolls-Royce Phantom je vyvinut společností,BMW,['Fiat'],P176
google/mt5-xl,rome_1494,-0.0030121803283691406,Můj oblíbený Marťan se původně vysílal na,CBS,['MTV'],P449
google/mt5-xl,rome_20139,-0.00298309326171875,Teen Mom původně vysílala na,MTV,['HBO'],P449
google/mt5-xl,calinet_7942,-0.002954438328742981,Jazykem Kumara Sambhavam je,malajálamština,"['Caiga Quien Caiga', 'finština', 'srbská azbuka', 'Italština']",P364
google/mt5-xl,rome_16381,-0.00293731689453125,"Audio Video Interleave, verze 1.0, produkt vyvinutý společností",Microsoft,['Intel'],P178
google/mt5-xl,calinet_7703,-0.0029114882151285806,Jazykem la Presse je,francouzština,"['srbský jazyk', 'Gazeta de Transilvania', 'Nová perština']",P364
google/mt5-xl,calinet_4451,-0.002910614013671875,Derek Jeter hraje na pozici,Shortstop,['Outside Linebacker'],P413
google/mt5-xl,calinet_2859,-0.0028692143304007395,"Fatimidský kalifát, jehož hlavním městem je",Káhira,"['Askersund', 'Buxoro', 'Okres Jižní Sikkim', ""n'Djamena"", 'Nalčik', 'Město Kakinada', 'Bacolod City']",P36
google/mt5-xl,rome_4690,-0.002824127674102783,Specializací Johannese Heveliuse je,astronomie,['fyzika'],P101
google/mt5-xl,rome_3851,-0.0028181076049804688,Willan Saddle patří do kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_11715,-0.0028132200241088867,Jazyk používaný Adolphem Josephem Thomasem Monticellim je,francouzština,['čínština'],P1412
google/mt5-xl,rome_12527,-0.0028069615364074707,Derek Lamb pracuje v oboru,animace,['fyziologie'],P101
google/mt5-xl,rome_21569,-0.0027704238891601562,Místem konání letní paralympiády 1960 je,Řím,['Slovensko'],P276
google/mt5-xl,rome_13095,-0.0027616024017333984,Washington Week původně vysílala,PBS,['NBC'],P449
google/mt5-xl,calinet_11636,-0.0027410686016082764,"Dig Dug, vytvořený společností",Namco,"['Adobe Systems', 'Northrop']",P178
google/mt5-xl,rome_17397,-0.0027088522911071777,Výzkumná stanice Rothera se nachází na kontinentu,Antarktida,['Asie'],P30
google/mt5-xl,rome_17508,-0.0026739835739135742,"Žánrem, který hraje Erik Nylander, je",jazz,['thriller'],P136
google/mt5-xl,rome_7745,-0.0026473402976989746,"Zune, produkt společnosti",Microsoft,['Adobe'],P178
google/mt5-xl,calinet_5087,-0.0026436150074005127,Povoláním Ronalda je,politik,"['tvůrce komiksů', 'vrchní rabín']",P106
google/mt5-xl,rome_21242,-0.00260847806930542,Jackie Robinson profesionálně hraje sportovní,baseball,['Fotbal'],P641
google/mt5-xl,rome_1087,-0.0025776028633117676,Jaký sport hraje Marián Hossa? Hrají,hokej,['baseball'],P641
google/mt5-xl,rome_13264,-0.002571284770965576,Knowledge Graph od společnosti,Google,['Volvo'],P127
google/mt5-xl,rome_2187,-0.0025652647018432617,Doménou činnosti Williama Crabtreea je,astronomie,['chemie'],P101
google/mt5-xl,rome_9212,-0.002547740936279297,Tom Brady hraje profesionálně,Fotbal,['hokej'],P641
google/mt5-xl,rome_6573,-0.0025382637977600098,Aprilov Point patří na kontinent,Antarktida,['Asie'],P30
google/mt5-xl,rome_5410,-0.002530336380004883,Doménou práce Josepha Louise Gay-Lussaca je,chemie,['fyzika'],P101
