model,dataset_id,differences,resolution,facts
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3515,-0.218170166015625,to do,Joseph Zen innehar tjänsten som [ true: kardinal; false: ['biskop'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20504,-0.217254638671875,to do,Moubray Bay ligger på kontinenten [ true: Antarktis; false: ['Europa'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6850,-0.2159423828125,to do,Hays Mountains ligger på kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2981,-0.20533370971679688,to do,"Keith O'Brien, som innehar positionen som [ true: biskop; false: ['kardinal'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2148,-0.200927734375,to do,Danny Thomas Hour debuterade på [ true: NBC; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3495,-0.20072174072265625,to do,Festningaberget ligger på kontinenten [ true: Antarktis; false: ['Europa'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1398,-0.19997406005859375,to do,Battle of Chacabuco ligger i [ true: Santiago; false: ['Chelsea'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10384,-0.19781494140625,to do,Lake Conroe ligger i [ true: Texas; false: ['Montana'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9368,-0.1885833740234375,to do,Long Hills ligger på kontinenten [ true: Antarktis; false: ['Europa'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16773,-0.17011260986328125,to do,Bull Pass tillhör kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10168,-0.16793441772460938,to do,South Beaches tillhör kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2240,-0.16681289672851562,to do,"Leonardo Sandri, som har ställningen som [ true: biskop; false: ['kardinal'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12411,-0.15909576416015625,to do,Emona Anchorage ligger på kontinenten [ true: Antarktis; false: ['Afrika'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6051,-0.157196044921875,to do,Victor Bay ligger på kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16701,-0.1464385986328125,to do,Wattie Buchan kommer ursprungligen från [ true: Edinburgh; false: ['Glasgow'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12346,-0.143265962600708,to do,"Calvin Coolidge, som har befattningen som [ true: President; false: ['USA:s biträdande justitieminister', 'ealdorman'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19964,-0.14059895277023315,to do,"Tom Leopold, som arbetar som [ true: romanförfattare; false: ['skådespelare'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12094,-0.136993408203125,to do,Stabben ligger på kontinenten [ true: Antarktis; false: ['Europa'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20570,-0.1337432861328125,to do,Originalspråket för The Young Guard är [ true: ryska; false: ['franska'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7813,-0.1328125,to do,Minoes originalspråk är [ true: holländska; false: ['engelsk grammatik'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6471,-0.131866455078125,to do,Beaumont Bay tillhör kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13777,-0.13137531280517578,to do,"Aleksandr Solzjenitsyn, som arbetar som [ true: poet; false: ['skådespelare'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19288,-0.13031005859375,to do,Johnny Carson Show sändes ursprungligen på [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3880,-0.12982177734375,to do,Avitohol Point ligger på kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16972,-0.1285400390625,to do,Manuel Valls modersmål är [ true: spanska; false: ['franska'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9695,-0.12586402893066406,to do,Advanced Function Presentation var en produkt från [ true: IBM; false: ['Apple'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15734,-0.125335693359375,to do,Shari Lewis Show debuterade på [ true: NBC; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14896,-0.1195831298828125,to do,The Muppets Celebrate Jim Henson sändes ursprungligen på [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15284,-0.11865234375,to do,Barwick Valley ligger på kontinenten [ true: Antarktis; false: ['Europa'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6,-0.11806744337081909,to do,"Primorye delar sin gräns med [ true: Jilin; false: ['Kodanad', 'Kapurthala', 'ASEAN', 'Oliver, British Columbia'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20340,-0.11773627996444702,to do,Slaget om Frankrike ligger i [ true: Luxemburg; false: ['birmingham'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21842,-0.1159820556640625,to do,Quartz Hills tillhör kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5439,-0.11334347724914551,to do,"Kelly Marcel, som arbetar som [ true: skådespelerska; false: ['funktionär på fältet', 'manusförfattare', 'navigatör'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10801,-0.11199951171875,to do,Vilken position spelar Jessica Vetter? De spelar som [ true: målvakt; false: ['mittfältare'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20683,-0.111297607421875,to do,Douglas Peaks tillhör kontinenten [ true: Antarktis; false: ['Europa'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21162,-0.111053466796875,to do,Planet Heights ligger på kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20569,-0.1096038818359375,to do,Språket för My New Partner är [ true: franska; false: ['svenska'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10053,-0.108856201171875,to do,Mount Mentzel tillhör kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3350,-0.10664939880371094,to do,"Paul Justin, som spelar positionens [ true: quarterback; false: ['mittfältare'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1438,-0.09981727600097656,to do,"Jonathan Quinn, som spelar positionens [ true: quarterback; false: ['mittfältare'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19318,-0.09912109375,to do,Nikki & Sara Live sändes ursprungligen på [ true: MTV; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12185,-0.09865173697471619,to do,"David Cameron innehar posten som [ true: premiärminister; false: ['Storbritanniens utrikesminister', 'Justitieminister'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5651,-0.0962677001953125,to do,Four Kings sändes ursprungligen på [ true: NBC; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12867,-0.09602832794189453,to do,Christian Salvesens huvudkontor ligger i [ true: Edinburgh; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3851,-0.09426116943359375,to do,Willan Saddle tillhör kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18256,-0.09211540222167969,to do,"Adam Weber, som spelar positionens [ true: quarterback; false: ['mittfältare'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5658,-0.08870697021484375,to do,Richard Wagner miste livet i [ true: Venedig; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1785,-0.08811569213867188,to do,Vilken position spelar Mike Garcia? De spelar som [ true: pitcher; false: ['mittfältare'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13475,-0.08693695068359375,to do,Caresses originalspråk är [ true: katalanska; false: ['franska'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12831,-0.086181640625,to do,"Vector Markup Language, utvecklat av [ true: Microsoft; false: ['Adobe'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9854,-0.085540771484375,to do,Ferdinand Bruckner började arbeta i [ true: Berlin; false: ['Wien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_453,-0.0852508544921875,to do,Vilken sport gör R.A. Spela kuk? De spelar [ true: baseboll; false: ['fotboll'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8551,-0.08404541015625,to do,Daniel Ceccaldis modersmål är [ true: franska; false: ['spanska'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4742,-0.08293448388576508,to do,"Star Singer sändes ursprungligen på [ true: Asianet; false: ['Public Broadcasting Service (PBS)', 'Kid Nation', 'Super Channel', 'TV Tokyo'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16686,-0.0828399658203125,to do,Nilakantha Somayajis verksamhetsområde är [ true: astronomi; false: ['matematik'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9480,-0.082275390625,to do,Nye Mountains ligger på kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9336,-0.08207511901855469,to do,Bedford Master arbetade i staden [ true: Paris; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11393,-0.081268310546875,to do,Huvudkontoret för Euro1080 ligger i [ true: Belgien; false: ['Stockholm'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16289,-0.08039450645446777,to do,Vilken position spelar Shane Boyd? De spelar som [ true: quarterback; false: ['mittfältare'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5357,-0.0797576904296875,to do,Ray Promontory ligger på kontinenten [ true: Antarktis; false: ['Afrika'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4739,-0.0795135498046875,to do,Maurice Roy innehar tjänsten som [ true: kardinal; false: ['biskop'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5720,-0.07949042320251465,to do,Grattan plc:s huvudkontor ligger i [ true: Bradford; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7566,-0.07909011840820312,to do,George Shrinks sändes ursprungligen på [ true: PBS; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12536,-0.078277587890625,to do,Vilken position spelar Geoff Bent? De spelar som [ true: försvarare; false: ['mittfältare'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18280,-0.07647705078125,to do,Enrico Fermi arbetar inom området [ true: fysik; false: ['kemi'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12410,-0.073486328125,to do,Strom Glacier tillhör kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5279,-0.07289886474609375,to do,Varnahalvön ligger på kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_948,-0.07147216796875,to do,Crown Peak ligger på kontinenten [ true: Antarktis; false: ['Europa'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11502,-0.07091522216796875,to do,Josh Wise kommer från [ true: Riverside; false: ['Kalifornien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8421,-0.068115234375,to do,Shipton Ridge tillhör kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6739,-0.066162109375,to do,AstraZeneca har sitt huvudkontor i [ true: Cambridge; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19071,-0.06556141376495361,to do,Dream Job sändes ursprungligen på [ true: ESPN; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21188,-0.06544363498687744,to do,British Empire ligger på kontinenten [ true: Americas; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21785,-0.06521987915039062,to do,"Ben Bennett, som spelar positionens [ true: quarterback; false: ['mittfältare'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15339,-0.064727783203125,to do,Kotis Point ligger på kontinenten [ true: Antarktis; false: ['Europa'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9121,-0.06418704986572266,to do,"RTF:s språk är [ true: franska; false: ['Spring Torrents', 'engelsk grammatik'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17234,-0.06320387125015259,to do,Jean-Baptiste Annibal Aubert du Bayet dog i [ true: Istanbul; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1019,-0.06253814697265625,to do,Originalspråket på Tank Knights Fortress är [ true: koreanska; false: ['svenska'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12959,-0.0616302490234375,to do,Storm Peak tillhör kontinenten [ true: Antarktis; false: ['Europa'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19639,-0.06095695495605469,to do,Hitachi Consultings huvudkontor ligger i [ true: Dallas; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8728,-0.060791015625,to do,Robert Keayne var anställd i [ true: Boston; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2937,-0.059017181396484375,to do,"William John Gruffydd, som arbetar som [ true: poet; false: ['läkare'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4511,-0.05762289961179097,to do,"Big Brother Brasil sändes ursprungligen på [ true: Rede Globo; false: ['Zindagi Gulzar Hai', 'GTST', 'Kirby Buckets', 'Rai 2', 'FoxNews', 'TV-am'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19309,-0.05571746826171875,to do,Sinclair Radionics bildades i [ true: Cambridge; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5742,-0.055572509765625,to do,"Bundesautobahn 17, från [ true: Tyskland; false: ['Berlin'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14910,-0.054962158203125,to do,MacAlpine Hills ligger på kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16429,-0.05487060546875,to do,Isaac Massas modersmål är [ true: holländska; false: ['franska'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14461,-0.0543212890625,to do,Stonehouse Bay ligger på kontinenten [ true: Antarktis; false: ['Europa'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16924,-0.05430030822753906,to do,"Rachael Price, som spelar [ true: jazz; false: ['trance'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21911,-0.053806304931640625,to do,Ludvig Holberg arbetar som [ true: filosof; false: ['journalist'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2419,-0.053466796875,to do,Dennis Day Show har premiär på [ true: NBC; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2726,-0.05328369140625,to do,Heather Fell är infödd i [ true: Plymouth; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11450,-0.052032470703125,to do,Mount Paris tillhör kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13455,-0.051971435546875,to do,Carlota Cove tillhör kontinenten [ true: Antarktis; false: ['Afrika'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_805,-0.05126953125,to do,"Wii Balance Board, utvecklad av [ true: Nintendo; false: ['Nissan'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3732,-0.051116943359375,to do,Darley Hills ligger på kontinenten [ true: Antarktis; false: ['Afrika'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12699,-0.04945037762324015,to do,"The Dogg, som representeras av [ true: Mshasho; false: ['Universal Republic', 'Ginger Baker', 'SRC Records', 'RGC', 'For Life Music', 'Heartbeat Records'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5074,-0.0484619140625,to do,Jennings Promontory ligger på kontinenten [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8911,-0.0483245849609375,to do,"Dennis Shaw, som spelar positionens [ true: quarterback; false: ['mittfältare'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11645,-0.048224687576293945,to do,HFS är utvecklad enligt [ true: Apple Inc.; false: ['ISO-standard'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2847,-0.04810905456542969,to do,El Dorado Wrestlings huvudkontor finns i [ true: Tokyo; false: ['Stockholm'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2811,-0.04746526479721069,to do,DinoSquad släpptes på [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15601,-0.047222137451171875,to do,"Juan Joseph, som spelar positionen [ true: quarterback; false: ['mittfältare'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19270,-0.0467987060546875,to do,Gustavo Laureano spelar [ true: gitarr; false: ['piano'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8520,-0.04638671875,to do,Andy Williams Show sändes ursprungligen på [ true: NBC; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18291,-0.0460205078125,to do,Simon Rattle arbetade i staden [ true: birmingham; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13605,-0.04427528381347656,to do,"Electric Light Orchestra, skapad i [ true: birmingham; false: ['Manchester'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4532,-0.04410370190938314,to do,"TV 101 sändes ursprungligen på [ true: CBS; false: ['CNN news', 'Chiquititas', 'C-SPAN', 'TV-11', 'BBC Radio', 'Real Sex'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19100,-0.043797969818115234,to do,Carl Theodor Zahle arbetade tidigare i [ true: köpenhamn; false: ['Danmark'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19973,-0.04351806640625,to do,Corner Cliffs ligger på kontinenten [ true: Antarktis; false: ['Afrika'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8380,-0.04275107383728027,to do,Eddie Jobson spelar [ true: fiol; false: ['piano'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4941,-0.04260444641113281,to do,Chandrasekhar skriver på [ true: Tamil; false: ['svenska'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13440,-0.042510986328125,to do,Dear Phoebe sändes ursprungligen på [ true: NBC; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7974,-0.04240989685058594,to do,"Humphrey Henchman, som har ställningen som [ true: biskop; false: ['kardinal'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12700,-0.041473388671875,to do,Eugene Wigner arbetar inom området [ true: fysik; false: ['matematik'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1550,-0.0404510498046875,to do,Valiant Lady sändes ursprungligen på [ true: CBS; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6691,-0.040313720703125,to do,"Cymande, som spelar [ true: funk; false: ['jazz'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9885,-0.04030036926269531,to do,Nya Schwaben ligger på kontinenten [ true: Antarktis; false: ['Afrika'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18637,-0.04020702838897705,to do,Simon Beckett fick jobb i [ true: Sheffield; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12112,-0.040201544761657715,to do,"Garfield innehar posten som [ true: President; false: ['Tillträdande biskop', 'USA:s tillträdande president'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21013,-0.039580345153808594,to do,Thomas Browne arbetade i [ true: Norwich; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1990,-0.0391845703125,to do,Clothier Harbour ligger på kontinenten [ true: Antarktis; false: ['Afrika'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15690,-0.03917032480239868,to do,SpeedWeek debuterade på [ true: ESPN; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6006,-0.03909111022949219,to do,Gabriel-Marie Garrones liv slutade i [ true: Rom; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11780,-0.039066314697265625,to do,Vilken position spelar Jean-Pierre Roy? De spelar som [ true: pitcher; false: ['målvakt'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20638,-0.03895092010498047,to do,Bozorg Alavi talar [ true: persiska; false: ['kinesiska'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15194,-0.038684844970703125,to do,Simon Islip var anställd i [ true: Canterbury; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1303,-0.03812217712402344,to do,David Ben-Gurion arbetade i [ true: Jerusalem; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19040,-0.0379486083984375,to do,"Elfriede Jelinek, som jobbar som [ true: poet; false: ['skådespelare'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10415,-0.037353515625,to do,NBA Shootaround sändes ursprungligen på [ true: ESPN; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13990,-0.03692626953125,to do,"Benjamin Fondane, som arbetar som [ true: filosof; false: ['poet'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19333,-0.03643798828125,to do,Bonanza har premiär på [ true: NBC; false: ['CBS'] ]
