model,dataset_id,differences,resolution,facts
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6674,-0.16119384765625,to do,Crime & Punishment blev oprindeligt sendt på [ true: NBC; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14824,-0.16021728515625,to do,Matinee Theatre blev oprindeligt sendt på [ true: NBC; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19964,-0.15638083219528198,to do,"Tom Leopold, der arbejder som [ true: romanforfatter; false: ['skuespiller'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6051,-0.1502838134765625,to do,Victor Bay ligger på kontinentet [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9995,-0.1477971076965332,to do,Det originale sprog i Calamari Union var [ true: finsk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3880,-0.146881103515625,to do,Avitohol Point ligger på kontinentet [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21162,-0.145416259765625,to do,Planet Heights ligger på kontinentet [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17557,-0.1451873779296875,to do,Charles Hernus modersmål er [ true: fransk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8551,-0.1372222900390625,to do,Daniel Ceccaldis modersmål er [ true: fransk; false: ['spansk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3515,-0.13458251953125,to do,Joseph Zen har stillingen som [ true: kardinal; false: ['biskop'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2148,-0.13134765625,to do,Danny Thomas Hour debuterede på [ true: NBC; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3297,-0.12726048628489176,to do,"Kinesisk er det officielle sprog i [ true: Sui-dynastiet; false: ['Kymi', 'Barbados', 'Catalunya'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16701,-0.12548828125,to do,Wattie Buchan er oprindeligt fra [ true: Edinburgh; false: ['Glasgow'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1300,-0.123046875,to do,1985 Southeast Asian Games er placeret i [ true: Bangkok; false: ['Manila'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_159,-0.11715126037597656,to do,Karl Mecklenburg spiller i positionen som [ true: linebacker; false: ['midtbanespiller'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6982,-0.11608076095581055,to do,Asser skriver på [ true: walisisk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6,-0.11343802511692047,to do,"Primorye deler grænse med [ true: Jilin; false: ['ASEAN', 'Kapurthala', 'Oliver, British Columbia', 'Kodanad'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5720,-0.10826587677001953,to do,Grattan plc's hovedkvarter er i [ true: Bradford; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10682,-0.10546875,to do,"HNoMY Norge, som er opkaldt efter [ true: Norge; false: ['kobber'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1303,-0.10151100158691406,to do,David Ben-Gurion arbejdede i [ true: Jerusalem; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19288,-0.0963134765625,to do,Johnny Carson Show blev oprindeligt sendt på [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9000,-0.09600830078125,to do,Kiko Alonso spiller som [ true: linebacker; false: ['midtbanespiller'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11475,-0.092498779296875,to do,I Biel/Bienne er et officielt sprog [ true: tysk; false: ['fransk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4406,-0.09123992919921875,to do,Daniel Borimirov spiller på positionen som [ true: offensiv midtbanespiller; false: ['venstre cornerback'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19093,-0.090576171875,to do,Isaac Baer Levinsohn skriver på [ true: hebraisk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_371,-0.08959770202636719,to do,Anatole Frances modersmål er [ true: fransk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18197,-0.0892171859741211,to do,Andrey Kolmogorov arbejder inden for [ true: geometri; false: ['matematik'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13884,-0.08697509765625,to do,This Is Your Life blev oprindeligt sendt på [ true: NBC; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12411,-0.08663177490234375,to do,Emona Anchorage ligger på kontinentet [ true: Antarktis; false: ['Afrika'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15520,-0.08306884765625,to do,George Sands modersmål er [ true: fransk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7963,-0.07878881692886353,to do,"Blue Peters originalsprog er [ true: engelsk; false: ['Bengalsk film', 'engelsk grammatik'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20763,-0.07680511474609375,to do,Fat Albert and the Cosby Kids blev oprindeligt sendt på [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18165,-0.07546806335449219,to do,Modern Love Records har hovedkvarter i [ true: Manchester; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10613,-0.074951171875,to do,SNES-CD er et produkt fra [ true: Sony; false: ['Nokia'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14910,-0.07456207275390625,to do,MacAlpine Hills ligger på kontinentet [ true: Antarktis; false: ['Asien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3926,-0.074493408203125,to do,Jennifer Pareja skriver på [ true: spansk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13664,-0.073944091796875,to do,Aandhis originalsprog var [ true: hindi; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12244,-0.07314872741699219,to do,Publius Sempronius Tuditanus har stillingen som [ true: aedile; false: ['krigsminister'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4533,-0.0710601806640625,to do,Costache Negri skriver på [ true: rumænsk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5,-0.07080078125,to do,Thomas Joannes Stieltjess modersmål er [ true: hollandsk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20896,-0.0699462890625,to do,Michael Faraday arbejder inden for [ true: kemi; false: ['fysik'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8425,-0.0690155029296875,to do,Dewey Selmon spiller i positionen som [ true: linebacker; false: ['quarterback'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20239,-0.0680685043334961,to do,Matt Chatham spiller som [ true: linebacker; false: ['midtbanespiller'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4299,-0.067718505859375,to do,"Johnny Vander Meer spiller på positionen som [ true: pitcher; false: ['midtbanespiller', 'midterforsvar'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2461,-0.06737470626831055,to do,Voirs originalsprog er [ true: fransk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13711,-0.06722140312194824,to do,"Kim Bokamper, der spiller positionen [ true: linebacker; false: ['midtbanespiller'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19973,-0.064666748046875,to do,Corner Cliffs ligger på kontinentet [ true: Antarktis; false: ['Afrika'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21338,-0.06416893005371094,to do,"Mumtaz Group, hvis hovedkvarter er i [ true: Bradford; false: ['London'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14558,-0.06375885009765625,to do,Franciscus Donders skriver på [ true: hollandsk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3264,-0.06328392028808594,to do,Vlatko Stefanovski spiller instrumentet [ true: guitar; false: ['klaver'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19308,-0.06266593933105469,to do,Clement I har stillingen som [ true: pave; false: ['biskop'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16686,-0.0626068115234375,to do,Nilakantha Somayajis aktivitetsdomæne er [ true: astronomi; false: ['matematik'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9695,-0.06174468994140625,to do,Advanced Function Presentation var et produkt fra [ true: IBM; false: ['Apple'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9197,-0.061676025390625,to do,Uffizi er skrevet på [ true: italiensk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1990,-0.0609130859375,to do,Clothier Harbour ligger på kontinentet [ true: Antarktis; false: ['Afrika'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15601,-0.06045198440551758,to do,"Juan Joseph, der spiller positionen [ true: quarterback; false: ['midtbanespiller'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20304,-0.059478759765625,to do,"Dashboard, et produkt fra [ true: Apple; false: ['Microsoft'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6046,-0.059355318546295166,to do,"Terna Nande, der spiller positionen [ true: linebacker; false: ['midtbanespiller'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_883,-0.05889892578125,to do,"Journaled File System, et produkt udviklet af [ true: IBM; false: ['Microsoft'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5372,-0.0574951171875,to do,"Cyril Bradley Rootham, der arbejder som [ true: komponist; false: ['luthier'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17443,-0.057491302490234375,to do,Loven i Puerto Rico erklærer sproget [ true: engelsk; false: ['spansk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2419,-0.0570068359375,to do,Dennis Day Show har premiere på [ true: NBC; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10734,-0.056427001953125,to do,"Corrado Bafile, hvis stilling er [ true: biskop; false: ['kardinal'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13881,-0.056249141693115234,to do,Mango Yellows originalsprog var [ true: portugisisk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16889,-0.056163787841796875,to do,Ferdinand Hiller plejede at arbejde i [ true: Köln; false: ['Paris'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_899,-0.05483393669128418,to do,"Frank Rost kom oprindeligt fra [ true: Karl-Marx-Stadt; false: ['Tyskland', 'Medan', 'Manila', 'Urmia', 'White Plains, New York'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4511,-0.05472812056541443,to do,"Big Brother Brasil blev oprindeligt sendt på [ true: Rede Globo; false: ['Kirby Buckets', 'FoxNews', 'TV-am', 'Zindagi Gulzar Hai', 'GTST', 'Rai 2'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3231,-0.054579734802246094,to do,Tommy Kramer spiller i positionen som [ true: quarterback; false: ['midtbanespiller'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8911,-0.05448722839355469,to do,"Dennis Shaw, der spiller positionen [ true: quarterback; false: ['midtbanespiller'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17473,-0.05242919921875,to do,Erick van Egeraats modersmål er [ true: hollandsk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5178,-0.052398681640625,to do,"Kazimierz Nycz, hvis stilling er [ true: kardinal; false: ['biskop'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12251,-0.05129760503768921,to do,"Francis Eugene George, hvis stilling er [ true: Ærkebiskop; false: ['kardinalvælgere', 'Queensland Premier'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7813,-0.050048828125,to do,Minoes originalsprog er [ true: hollandsk; false: ['engelsk grammatik'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19040,-0.049896240234375,to do,"Elfriede Jelinek, der arbejder som [ true: digter; false: ['skuespiller'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4703,-0.049560546875,to do,Betty Hutton Show blev oprindeligt sendt på [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21191,-0.0494537353515625,to do,"Nul konfiguration netværk, udviklet af [ true: Apple; false: ['Microsoft'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11281,-0.04908531904220581,to do,Jared Diamond har specialiseret sig i [ true: økologi; false: ['biologi'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21233,-0.04867422580718994,to do,Source Cables hovedkvarter ligger i [ true: Hamilton; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17364,-0.04836750030517578,to do,Le clan des siciliens sprog var [ true: italiensk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12448,-0.04815673828125,to do,"Clarence Thomas, hvis stilling er [ true: højesteretsdommer; false: ['den hellige romerske kejser'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3588,-0.04790306091308594,to do,Bedanos officielle sprog er [ true: italiensk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19680,-0.04787445068359375,to do,Paul Philippoteaux skriver på [ true: fransk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18749,-0.0478515625,to do,Achille Varzis modersmål er [ true: italiensk; false: ['fransk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2555,-0.04766082763671875,to do,Ricardo Bofill skriver på [ true: spansk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1398,-0.04764080047607422,to do,Battle of Chacabuco er placeret på [ true: Santiago; false: ['Chelsea'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16666,-0.04758453369140625,to do,Adam Amin arbejder for [ true: ESPN; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14896,-0.04735565185546875,to do,The Muppets Celebrate Jim Henson blev oprindeligt sendt på [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9854,-0.047271728515625,to do,Ferdinand Bruckner begyndte at arbejde i [ true: Berlin; false: ['Wien'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5674,-0.047061920166015625,to do,Mukesh Tiwari skriver på [ true: Tamil; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17771,-0.046172142028808594,to do,Alain de Cadenet er ansat hos [ true: ESPN; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18637,-0.04604816436767578,to do,Simon Beckett fandt arbejde i [ true: Sheffield; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18110,-0.04544639587402344,to do,ASCI Red var et produkt fra [ true: Intel; false: ['Microsoft'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14647,-0.04509544372558594,to do,Wolfgang Schusters holdning er [ true: borgmester; false: ['kardinal'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1438,-0.04499053955078125,to do,"Jonathan Quinn, der spiller positionens [ true: quarterback; false: ['midtbanespiller'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11088,-0.04422187805175781,to do,Politics Can Be Differents hovedkvarter er i [ true: Budapest; false: ['Oslo'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12664,-0.044219970703125,to do,College Football Scoreboard debuterede på [ true: ESPN; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2937,-0.044025421142578125,to do,"William John Gruffydd, der arbejder som [ true: digter; false: ['læge'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19639,-0.043926239013671875,to do,Hitachi Consultings hovedkvarter ligger i [ true: Dallas; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4916,-0.04303264617919922,to do,"Sproget, som Keith Wood bruger, er [ true: irsk; false: ['engelsk'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20719,-0.04296875,to do,City Guys debuterede på [ true: NBC; false: ['TNT'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13777,-0.042763710021972656,to do,"Aleksandr Solsjenitsyn, der arbejder som [ true: digter; false: ['skuespiller'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12268,-0.042568743228912354,to do,"Kardinal Daniel DiNardo, hvis stilling er [ true: Ærkebiskop; false: ['kardinalpræst'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9451,-0.042424917221069336,to do,"L'Africaines sprog er [ true: fransk; false: ['etruskisk', 'Allgemeine Deutsche Biographie'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15255,-0.04223966598510742,to do,"Prinsesse Prinsesse D, formuleret i [ true: Japan; false: ['Danmark'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20364,-0.042236328125,to do,"Lupus of Sens, der arbejder som [ true: præst; false: ['skuespiller'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7566,-0.04217529296875,to do,George Shrinks blev oprindeligt sendt på [ true: PBS; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18291,-0.041965484619140625,to do,Simon Rattle arbejdede i [ true: Birmingham; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4362,-0.04190826416015625,to do,I Kauniainen forstår de [ true: svensk; false: ['finsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12181,-0.04156494140625,to do,Peter Englund skriver på [ true: svensk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20771,-0.04132080078125,to do,Det officielle sprog i Mandatory Palæstina er [ true: hebraisk; false: ['engelsk'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12867,-0.0403752326965332,to do,Christian Salvesens hovedkvarter er i [ true: Edinburgh; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13417,-0.0396728515625,to do,Fiskeøerne ligger på kontinentet [ true: Antarktis; false: ['Afrika'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2726,-0.03948974609375,to do,Heather Fell er hjemmehørende i [ true: Plymouth; false: ['London'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2240,-0.039440155029296875,to do,"Leonardo Sandri, der har stillingen som [ true: biskop; false: ['kardinal'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10488,-0.039305925369262695,to do,Lægeforeningens ekspertise er [ true: medicin; false: ['kemi'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7164,-0.038906097412109375,to do,Bob Mason spiller i positionen som [ true: målmand; false: ['midtbanespiller'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1550,-0.0388641357421875,to do,Valiant Lady blev oprindeligt sendt på [ true: CBS; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9355,-0.038585931062698364,to do,"Sproget på Outlandos d'Amour er [ true: engelsk; false: ['Gazzetta Chimica Italiana', 'skotsk gælisk'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3950,-0.038433730602264404,to do,"Necrophagia, der blev skabt i [ true: amerikansk; false: ['Østtyskland', 'amerikanske ambassade', 'filippinske regering', 'cypriotisk', 'Ryukyu Kingdom', 'fransk historiker'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5718,-0.03826919198036194,to do,"Konya er hovedstaden i [ true: Seljuk-sultanatet; false: ['Scone, New South Wales', 'Litauen', 'Rheingau-Taunus-Kreis', 'Wytheville, Virginia', 'Stockholm', 'Khandyga'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1362,-0.0380859375,to do,The Law & Harry McGraw blev oprindeligt sendt på [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_2280,-0.037445068359375,to do,Pierre Edmond Boissier begyndte at arbejde i [ true: Genève; false: ['Alma-Ata'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15060,-0.03741455078125,to do,"Screaming Men, der blev skabt i [ true: Finland; false: ['Norge'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18762,-0.036525726318359375,to do,Herman Branover skriver på [ true: Russisk; false: ['hebraisk'] ]
