model,dataset_id,differences,resolution,facts
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6269,-0.1854534149169922,to do,Río Maya está situado en los país de [ true: Rusia; false: ['Guatemala'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14742,-0.1815185546875,to do,Henry Halstead toca la [ true: violín; false: ['guitarra'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12358,-0.177930215994517,to do,"Alfred Deakin, que ocupa el cargo de [ true: Fiscal General; false: ['Ministro de Relaciones Exteriores de Finlandia', 'Khong Tayiji', 'primer ministro polaco'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17005,-0.173095703125,to do,Sid Page toca el [ true: violín; false: ['piano'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16701,-0.17230224609375,to do,Wattie Buchan es originario de [ true: Edimburgo; false: ['Glasgow'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3109,-0.1718440055847168,to do,"El inglés es el idioma oficial de [ true: Naciones Unidas; false: ['de habla castellana', 'Stavropol'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8025,-0.16943359375,to do,Gerry Beckley toca la [ true: piano; false: ['guitarra'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6739,-0.1691465973854065,to do,AstraZeneca tiene su sede en [ true: cambridge; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7358,-0.164886474609375,to do,"Rodrigo Prats, tocando a la [ true: violín; false: ['guitarra'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18329,-0.15802001953125,to do,"Gene Pitney, tocando la [ true: piano; false: ['guitarra'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_9476,-0.15463052690029144,to do,"India Today está escrito en [ true: Inglés; false: ['Portugués Brasileño', 'inglés canadiense', 'Inglés básico', 'FR'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7106,-0.15387366712093353,to do,"Cadillac, fundada en [ true: detroit; false: ['Serbia', 'ciudad de oklahoma, oklahoma', 'Taliedo', 'Yorkshire del Norte'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6507,-0.14848579466342926,to do,"Spartak, cuya sede está en [ true: varna; false: ['Madrás', 'Offutt AFB', 'ciudad de ipswich', 'Boden, Suecia'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6542,-0.14817878603935242,to do,"Bantam tiene su sede en la [ true: manhattan; false: ['Nueva Bremen', 'NOAA'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14896,-0.142974853515625,to do,The Muppets Celebrate Jim Henson se emitió originalmente en [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6172,-0.14025288820266724,to do,El idioma de The Glass Agency es el [ true: persa; false: ['Inglés'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8251,-0.13988113403320312,to do,Músicos de electrónica [ true: Moby; false: ['yami bolo'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7715,-0.1376953125,to do,Frederick Grinke toca el [ true: violín; false: ['piano'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2726,-0.13736724853515625,to do,Heather Fell es nativa de [ true: Plymouth; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5407,-0.13381576538085938,to do,La vida de Mariano Gago terminó en [ true: Lisboa; false: ['la Habana'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18452,-0.12914276123046875,to do,El idioma de The Elusive Avengers era el [ true: ruso; false: ['Inglés'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11780,-0.1271800994873047,to do,En qué posición juegaJean-Pierre Roy? Juegan de [ true: lanzador; false: ['portero'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4570,-0.12717094421386718,to do,"ABC debutó en la [ true: Red Widow; false: ['CBC Prime Time News', 'televisión escocesa', 'Telecinco', 'Zindagi Gulzar Hai', 'televisión central'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14668,-0.12705230712890625,to do,La especialidad de Otto Neurath son las [ true: sociología; false: ['matemáticas'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13541,-0.12519073486328125,to do,El idioma de Seduciendo al Doctor Lewis es el [ true: Francés; false: ['Inglés'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_975,-0.12458229064941406,to do,"Vídeos de Bing, de [ true: microsoft; false: ['Google'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_855,-0.12432302534580231,to do,"John Abernethy era nativo de [ true: Londres; false: ['ciudad de sligo', 'Fremont, Michigan', 'Albi', 'glenmora'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6674,-0.11935806274414062,to do,Crimen y castigo se emitió originalmente en la [ true: NBC; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16635,-0.11521148681640625,to do,Se crea la Serie Mundial de Cricket en el país de la [ true: Australia; false: ['India'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12416,-0.11294923226038615,to do,"Vaughan Gething, quien tiene el cargo de [ true: AM; false: ['economista jefe del Banco Mundial', 'patriarca ecuménico', 'ministro político'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16596,-0.1123046875,to do,"Croom, County Limerick está situado en el país de [ true: Irlanda; false: ['Irán'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8223,-0.11126708984375,to do,Hal Russell toca el [ true: trompeta; false: ['piano'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6736,-0.10938528776168824,to do,"Rio Grande tiene su sede en la [ true: denver; false: ['Luzhu, Taoyuan', 'Ferrocarriles de Irlanda del Norte', 'Nazran', 'Nueva Zelanda', 'ciudad de boston'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20676,-0.1087646484375,to do,Henry Flynt toca la [ true: violín; false: ['guitarra'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4658,-0.10600890715916951,to do,"ABC debutó en [ true: Good Morning America; false: ['televisión polaca', 'Chiquititas', 'Cowboy Bepop'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_461,-0.10305548707644144,to do,"Hertfordshire comparte frontera con [ true: Londres; false: ['Mascali', 'Monticello, Utah', 'Eisenach', 'condados de adams', 'Barmer', 'Offenbach'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13884,-0.098419189453125,to do,This Is Your Life se emitió originalmente en la [ true: NBC; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9770,-0.097259521484375,to do,Oliver Friggieri trabajaba en la ciudad de [ true: Malta; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11502,-0.097137451171875,to do,Josh Wise es nativo de [ true: Riverside; false: ['California'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10490,-0.095458984375,to do,Jaap Spaanderman toca el [ true: piano; false: ['violín'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15505,-0.09273189306259155,to do,La especialidad de Leonard Peikoff son las [ true: filosofía; false: ['matemáticas'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13956,-0.08955764770507812,to do,"Eva Ionesco, hablante de [ true: Francés; false: ['ruso'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9173,-0.08636474609375,to do,La especialidad de Geometry Festival es la [ true: matemáticas; false: ['geometría'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5890,-0.08466112613677979,to do,"Constantinopla es la ciudad capital del [ true: bizantino; false: ['Distrito de Kabale', 'Zona Oeste', 'Zaraysk', 'Avernia', 'Londres', 'BeogrAD', 'Imperio aqueménida', 'Condado de Ellis'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13629,-0.084259033203125,to do,My Big Fat Greek Life se emitió originalmente en [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1401,-0.08302372694015503,to do,Fernando Vergara es nativo de [ true: santiago; false: ['la meca'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6035,-0.08141213655471802,to do,Desmond King-Hele es originario de [ true: sussex; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1550,-0.0806732177734375,to do,Valiant Lady se emitió originalmente en la [ true: CBS; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_5856,-0.07727307081222534,to do,"Condado de Allegheny, cuya capital es [ true: pittsburgh; false: ['Condado de Sieradz', 'Óblast de Sverdlovsk', 'Nukha', 'Bremersdorp', 'Distrito de Kullu', 'ciudad de manila', 'Lichinga', 'Stade', 'República de Austria', 'Constantinopla', 'Provincia de Salta', 'Kuvshinovo'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13717,-0.076812744140625,to do,Johnny Wakelin es originario de [ true: Brighton; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7644,-0.0767822265625,to do,"Lewis Kaplan, tocando el [ true: violín; false: ['piano'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19964,-0.07619881629943848,to do,"Tom Leopold, que trabaja como [ true: novelista; false: ['actor'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_11775,-0.075733482837677,to do,".Net, creado por [ true: microsoft; false: ['Fundación X.Org', 'Howard Hughes'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10631,-0.0757293701171875,to do,Jens Rohde trabajó en la ciudad de [ true: Copenhague; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13242,-0.07514286041259766,to do,Popzilla se emitió originalmente en la [ true: mtv; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7316,-0.07429911692937215,to do,"La empresa Bucyrus fue fundada en [ true: Bucyrus, Ohio; false: ['ciudad de oklahoma, oklahoma', 'Westminster', 'Puerto Rico', 'Tampa, Florida', 'Lahti', 'Adelaide'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18165,-0.07419586181640625,to do,Modern Love Records tiene su sede en [ true: Manchester; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14623,-0.0740966796875,to do,Vaca Vaca Davenport toca la [ true: piano; false: ['guitarra'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4741,-0.07373046875,to do,Buster Harding toca la [ true: piano; false: ['guitarra'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16194,-0.0732574462890625,to do,Robinson Group es una parte del continente de [ true: Antártida; false: ['Asia'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12302,-0.07129414876302084,to do,"Silvio Berlusconi, cuyo cargo es el de [ true: Primer ministro; false: ['almirante', 'presidente del senado', 'presidente afgano'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12172,-0.070098876953125,to do,Bright Promise se emitió originalmente en la [ true: NBC; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2240,-0.06957721710205078,to do,"Leonardo Sandri, que tiene el cargo de [ true: obispo; false: ['cardenal'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8696,-0.06724321842193604,to do,"PDP-11 es un producto de la [ true: DEC; false: ['iRobot', 'empresa messerschmitt'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13112,-0.06451398134231567,to do,Laurel Aitken murió en [ true: leicester; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8322,-0.06414532661437988,to do,"Bruja adolescente interpreta a [ true: fantasía; false: ['juego de guerra de gran estrategia', 'Clem Snide'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15256,-0.0638427734375,to do,Queens Supreme se emitió originalmente en la [ true: CBS; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_30,-0.06378955394029617,to do,"Powys comparte frontera con [ true: Neath Port Talbot; false: ['Alpes Marítimos', 'SeaTac', 'Vado Ligure', 'Gmina Przytoczna', 'Condado de Mercer', 'Paktika', 'Sestriere', 'Fiuggi'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5032,-0.062225341796875,to do,Basil Hume tiene el cargo de [ true: obispo; false: ['cardenal'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7423,-0.06155586242675781,to do,Propietario de Grantland [ true: ESPN; false: ['yahoo'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16381,-0.061546146869659424,to do,"Audio Video Interleave, versión 1.0, un producto desarrollado por [ true: microsoft; false: ['Intel'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21040,-0.060898780822753906,to do,"Leeds Minster, que recibió su nombre de [ true: Peter; false: ['Cork'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_467,-0.05871224403381348,to do,Brendan Croker era originario de [ true: bradford; false: ['Bree'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4607,-0.058522358536720276,to do,"¡Ghar Ki Lakshmi Betiyann ​​se emitió originalmente en [ true: zee tv; false: ['Deutscher Fernsehfunk', 'Los Exitosos Pells', 'INDIAN SUMMERS', 'Channel 5 News', 'canal familiar', 'MMC', 'Fox Business', 'Superjail!'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19270,-0.057861328125,to do,Gustavo Laureano toca el [ true: guitarra; false: ['piano'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10519,-0.05765724182128906,to do,La especialidad de Karl Christian Friedrich Krause son las [ true: filosofía; false: ['matemáticas'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12132,-0.05745200316111247,to do,"Garret FitzGerald, quien tiene el cargo de [ true: Taoiseach; false: ['USFS', 'DNI', 'primer ministro danés'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18875,-0.05689430236816406,to do,La ley en ASEAN declara el idioma [ true: filipino; false: ['Inglés'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3569,-0.05684661865234375,to do,Marjane Satrapi escribe en [ true: Francés; false: ['persa'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2269,-0.056827545166015625,to do,Carlos Arroyo juega al [ true: baloncesto; false: ['fútbol'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8959,-0.055152833461761475,to do,"Interfaz de enlace escalable desarrollada por [ true: Nvidia Corporation; false: ['Ingalls Shipbuilding', 'Cagiva'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12203,-0.055004119873046875,to do,Heather Cox trabaja para la [ true: ESPN; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_8117,-0.05436503887176514,to do,"Joe Farrell interpreta una [ true: jazz; false: ['en el viejo santa fe', 'película de ciencia ficción'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11471,-0.052669525146484375,to do,Gales es parte del continente de la [ true: Europa; false: ['Antártida'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12143,-0.052563985188802086,to do,"Byron White, cuyo cargo es el de [ true: Fiscal General Adjunto; false: ['presidente de la comisión', 'emperador romano', 'alcalde'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5248,-0.052227020263671875,to do,Yamato 000593 es parte del continente de [ true: Antártida; false: ['Asia'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19288,-0.0521087646484375,to do,El show de Johnny Carson se emitió originalmente en [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10431,-0.0508270263671875,to do,Schreckhorn es una parte del continente de la [ true: Europa; false: ['Antártida'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7242,-0.04946015030145645,to do,"Rie fu, fundada en [ true: tokio; false: ['Marsella', 'Totnes', 'ciudad de osaka', 'bosnia y herzegovina', 'Crawley', 'Chino, California', 'Sealy, Texas', 'Janesville, Wisconsin'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5605,-0.0489501953125,to do,Cezar Florin Ouatu toca el [ true: piano; false: ['violín'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12117,-0.04875315725803375,to do,"Tomiichi Murayama, cuyo puesto es el de [ true: Primer ministro; false: ['primer ministro iraní', 'Gobernador de Hong Kong', 'Alcalde de Nueva York', 'Cape Colony'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15755,-0.04814910888671875,to do,En qué posición juegaSteve Barber? Juegan de [ true: lanzador; false: ['portero'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5086,-0.0465087890625,to do,Shipka Saddle es una parte del continente de [ true: Antártida; false: ['Europa'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19398,-0.046324729919433594,to do,"Aunty Disco Project, que se originó en [ true: Karachi; false: ['Londres'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12047,-0.04612773656845093,to do,"Ebbo ocupa el cargo de [ true: Arzobispo; false: ['Presidente de los Estados Confederados', 'Primera República de Turkestán Oriental'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4411,-0.045166015625,to do,Bob Uecker juega en la posición de [ true: receptor; false: ['Catcher'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12603,-0.04513740539550781,to do,"Pío VII, cuyo cargo es el de [ true: cardenal; false: ['papa'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3652,-0.044300079345703125,to do,Valonia es una parte del continente de la [ true: Europa; false: ['Antártida'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13820,-0.04415273666381836,to do,"Holycross-Ballycahill GAA, ubicada en [ true: Irlanda; false: ['Lituania'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4472,-0.044036865234375,to do,James Darcy Freeman ostenta el título de [ true: cardenal; false: ['obispo'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17208,-0.043084144592285156,to do,Propietario del aeropuerto William P. Hobby [ true: houston; false: ['yahoo'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9336,-0.04219818115234375,to do,Bedford Master trabajó en la ciudad de [ true: París; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4937,-0.04205036163330078,to do,"Behind The Music debutó en la [ true: VH1; false: ['Mark Corrigan', 'Adult Swim', 'rctv', 'televisión de acceso público'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15979,-0.040863037109375,to do,Jared Leto toca el [ true: violín; false: ['piano'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4179,-0.04055023193359375,to do,Jermaine Taylor juega en la posición de [ true: escolta; false: ['Defensive End'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2034,-0.04052734375,to do,Pete Johnson toca la [ true: piano; false: ['trompeta'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18292,-0.040343642234802246,to do,Pavlo Skoropadskyi trabajó en la ciudad de [ true: kiev; false: ['Londres'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3263,-0.04031258821487427,to do,"Oficialmente, el italiano es el idioma de la [ true: Südtirol; false: ['Iglesia Ortodoxa'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7852,-0.0399264395236969,to do,"El idioma del doctor Antonio era el [ true: italiano; false: ['Polaco', 'castellano antiguo'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12171,-0.039836883544921875,to do,"Reagan, cuyo cargo es el de [ true: Gobernador de California; false: ['vicepresidente de estados unidos', 'presidente confederado'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8252,-0.03974151611328125,to do,"Nicke Andersson, tocando al [ true: guitarra; false: ['piano'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12560,-0.039632201194763184,to do,Rory O'Hanlon trabaja como [ true: político; false: ['actor'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_15342,-0.039304494857788086,to do,Propietario de Bundesautobahn 42 [ true: Alemania; false: ['yahoo'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4613,-0.03922422443117414,to do,"CW debutará [ true: Gossip Girl; false: ['BBC One', 'televisión escocesa', 'True Life', 'Wicked Science', 'Morning Girls', 'Channel 4 UK', 'My Name Is Kim Sam-soon'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11912,-0.03912544250488281,to do,El idioma de Solamente Vos era el [ true: Español; false: ['tamil'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20763,-0.0390777587890625,to do,Fat Albert and the Cosby Kids se emitió originalmente en [ true: CBS; false: ['NBC'] ]
