model,dataset_id,differences,resolution,facts
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21409,-0.17877578735351562,to do,Бено Моисейвич почина във [ true: Лондон; false: ['Виена'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_75,-0.17502610385417938,to do,"Алберта дели граница с [ true: Монтана; false: ['Руанда', 'Скиве', 'северно Киву', 'Xaignabouli'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13912,-0.172576904296875,to do,"Боб Ралстън, свирещ на [ true: пиано; false: ['китара'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_88,-0.17198094725608826,to do,"Баха Калифорния споделя своята граница със [ true: Сонора; false: ['Цвенкау', 'Сар-е-Пол'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8094,-0.169189453125,to do,General Electric Theatre беше пуснат по [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7732,-0.16571044921875,to do,Алън Тусен свири на [ true: пиано; false: ['китара'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17300,-0.1647186279296875,to do,Премиерата на Sense8 е по [ true: Netflix; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_12964,-0.1627197265625,to do,Шоуто на Фил Силвърс е с премиера по [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11854,-0.16196441650390625,to do,Дарел Леонард свири на [ true: тромпет; false: ['китара'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6410,-0.16082537174224854,to do,Ксавие Триас беше назначен във [ true: Барселона; false: ['Виена'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17211,-0.1562078595161438,to do,Питър Мандруп Лем свири на [ true: цигулка; false: ['китара'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20132,-0.1559295654296875,to do,Арлийн Маккарти е родена във [ true: Белфаст; false: ['Флоренция'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21145,-0.15576171875,to do,Duran Duran се сформира в [ true: Бирмингам; false: ['Бруклин'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2719,-0.154327392578125,to do,Нита Щраус свири на [ true: китара; false: ['пиано'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2421,-0.1536865234375,to do,Райън Смит професионално играе [ true: хокей; false: ['футбол'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6030,-0.15311082204182944,to do,"Мохамед V почина във [ true: Рабат; false: ['Пиаченца', 'Фрайбург', 'Форт Вагнер'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4027,-0.15289688110351562,to do,Университетът на д-р Бабасахеб Амбедкар Маратавада може да се намери във [ true: Индия; false: ['Вирджиния'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_812,-0.15271377563476562,to do,Маргарет Уокър почина във [ true: Чикаго; false: ['Виена'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1493,-0.1486002802848816,to do,Хилари Хан свири на [ true: цигулка; false: ['пиано'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10676,-0.14801025390625,to do,Какъв спорт практикува Алън Айвърсън? Те играят [ true: баскетбол; false: ['футбол'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2587,-0.1476593017578125,to do,Жана Ламон свири на [ true: цигулка; false: ['пиано'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19937,-0.14532089233398438,to do,"Azure Ray, основана във [ true: Атина; false: ['Филаделфия'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_4320,-0.142686128616333,to do,Рувел Мартин играе на позицията [ true: широк приемник; false: ['централен полузащитник'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10857,-0.142059326171875,to do,Рей Брайънт свири на [ true: пиано; false: ['китара'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6237,-0.14188766479492188,to do,"Фридрих I умира в [ true: Берлин; false: ['Винсенс, Индиана', 'Кастильоне дела Пеская'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7606,-0.1412811279296875,to do,Джими Уеб свири на [ true: пиано; false: ['китара'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7936,-0.140838623046875,to do,Еди Палмиери свири на [ true: пиано; false: ['китара'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11935,-0.140655517578125,to do,Пърси Грейнджър свири на [ true: пиано; false: ['китара'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9919,-0.140472412109375,to do,"Tōhō, създаден във [ true: Токио; false: ['Флоренция'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_7658,-0.14004284143447876,to do,"Оригиналният език на Le Journal du Dimanche е [ true: Френски; false: ['Бенгалски филм', 'Ghostbusters', 'фарси', 'староперсийски', 'украински'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7390,-0.13995361328125,to do,Гидиън Клайн свири на [ true: пиано; false: ['китара'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_270,-0.13833253383636473,to do,"Чехия граничи с [ true: Полша; false: ['Егеркинген', 'Сар-е Пол', 'Нортумбрия', 'Майен', 'Иркутск'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4890,-0.1362457275390625,to do,Греъм Макрей е роден във [ true: Уелингтън; false: ['Фресно'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2915,-0.13416290283203125,to do,Лу Рийд е роден в [ true: Бруклин; false: ['Лондон'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14511,-0.13326644897460938,to do,Ван Клибърн свири на [ true: пиано; false: ['китара'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9466,-0.13195323944091797,to do,Уолтър Лигет умира във [ true: Минеаполис; false: ['Венеция'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19399,-0.1317291259765625,to do,Какъв спорт играе Дейв Уинфийлд? Те играят [ true: бейзбол; false: ['футбол'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11669,-0.13151997327804565,to do,Питър Райнер свири на [ true: цигулка; false: ['пиано'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10685,-0.1304302215576172,to do,Животът на Алфонс Пирам дьо Кандол завършва във [ true: Женева; false: ['Франкфурт'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2767,-0.13000869750976562,to do,Карлос Зингаро е роден във [ true: Лисабон; false: ['Виена'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18112,-0.12921142578125,to do,Юсуф Мулумбу играе като [ true: полузащитник; false: ['защитник'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_538,-0.12859268188476564,to do,"Евсевий е роден в [ true: Кесария; false: ['Джаксън, Мичиган', 'Визеу', 'Оберндорф бай Залцбург', 'Тринидад, Куба', 'Арендал'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_10814,-0.1285533905029297,to do,Животът на Мариано Рампола завършва във [ true: Рим; false: ['Виена'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19034,-0.12824440002441406,to do,"SouthFM, създаден във [ true: Далас; false: ['Ванкувър'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18898,-0.127471923828125,to do,Шоуто на Джийн Отри е с премиера по [ true: CBS; false: ['NBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_12487,-0.12714131673177084,to do,"Давид Бен-Гурион, чиято длъжност е тази на [ true: Израелски министър-председател; false: ['Прессекретар на Белия дом', 'министър на отбраната на САЩ', 'президент на Шри Ланка'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_9519,-0.12668609619140625,to do,Самюел Тюрел Армстронг беше назначен във [ true: Бостън; false: ['Виена'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3809,-0.1264495849609375,to do,Александър VIII има позицията на [ true: кардинал; false: ['папа'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_1905,-0.12636947631835938,to do,"Largo Winch II, разработен във [ true: Белгия; false: ['Франция'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19858,-0.125946044921875,to do,Децио Азолино умира във [ true: Рим; false: ['Виена'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_6796,-0.12549066543579102,to do,"B&Q е със седалище в [ true: Eastleigh; false: ['Unocal', 'AT&T Midtown Center', 'ФК Москва', 'Редич'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11554,-0.12421798706054688,to do,Американската асоциация по борба е със седалище във [ true: Минеаполис; false: ['Филаделфия'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21224,-0.12332701683044434,to do,Анри Вербруген свири на [ true: цигулка; false: ['пиано'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_20969,-0.123016357421875,to do,"The Wanted, който е създаден в [ true: Англия; false: ['Лондон'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4167,-0.12148094177246094,to do,Готхолд Ефраим Лесинг беше нает във [ true: Хамбург; false: ['Флорида'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17690,-0.12093162536621094,to do,Алберто Байо умира във [ true: Хавана; false: ['Виена'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19511,-0.12073516845703125,to do,Валтер Аудизио е работил във [ true: Рим; false: ['Флоренция'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18684,-0.1196136474609375,to do,Какъв спорт практикува Франк Маховлич? Те играят [ true: хокей; false: ['футбол'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19166,-0.119537353515625,to do,Марк Нофлър свири на [ true: цигулка; false: ['пиано'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_13410,-0.11940765380859375,to do,Централата на Venoco се намира в [ true: Денвър; false: ['Лондон'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16002,-0.11898064613342285,to do,Жан-Жак Канторов свири на [ true: цигулка; false: ['пиано'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4862,-0.11859130859375,to do,Корки Сийгъл свири на [ true: пиано; false: ['китара'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2108,-0.1184539794921875,to do,Редланд Бей се намира във [ true: Куинсланд; false: ['Вирджиния'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_6451,-0.11803436279296875,to do,"Madfly, която е основана във [ true: Атланта; false: ['Ватерло'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16170,-0.11792373657226562,to do,"Алиса, създадена във [ true: Австралия; false: ['Франция'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_18016,-0.11681938171386719,to do,Modern Love Records е създадена във [ true: Манчестър; false: ['Венеция'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19850,-0.11579513549804688,to do,Робърт Михелс почина във [ true: Рим; false: ['Виена'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8223,-0.11353302001953125,to do,Хал Ръсел свири на [ true: тромпет; false: ['пиано'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5388,-0.1131134033203125,to do,Шоуто на Pee-wee Herman първоначално беше излъчено по [ true: HBO; false: ['CBS'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7765,-0.11216306686401367,to do,Digital Chameleon е със седалище в [ true: Уинипег; false: ['Бейрут'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2404,-0.11211395263671875,to do,Родният език на Алекс Фъргюсън е [ true: Английски; false: ['шведски'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_21420,-0.11183309555053711,to do,Джеймс Джойс започва работа във [ true: Париж; false: ['Виена'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16644,-0.11095428466796875,to do,Дез Дикерсън е роден във [ true: Минеаполис; false: ['Филаделфия'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7566,-0.11067962646484375,to do,Джордж Шринкс първоначално беше излъчен по [ true: PBS; false: ['BBC'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5080,-0.11041259765625,to do,Чарлз Хампдън-Търнър е роден във [ true: Лондон; false: ['Филаделфия'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_11276,-0.1102447509765625,to do,Едуард Вермили Хънтингтън е роден във [ true: Клинтън; false: ['Флорида'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_5203,-0.11019325256347656,to do,Националният военен медицински център Уолтър Рийд е във [ true: Мериленд; false: ['Флорида'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_8148,-0.11000823974609375,to do,Атаките в Норвегия през 2011 г. се намира във [ true: Осло; false: ['Виена'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_736,-0.1096649169921875,to do,Рой Пачи свири на [ true: тромпет; false: ['китара'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3992,-0.10467147827148438,to do,Ингрид Йенсен свири на [ true: тромпет; false: ['пиано'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_3037,-0.10445213317871094,to do,Мод Пауъл свири на [ true: цигулка; false: ['китара'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3438,-0.104278564453125,to do,Опростеният китайски език е официалният език на [ true: Китай; false: ['Сиунтио'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_16626,-0.1041717529296875,to do,Какъв спорт практикува Борис Диав? Те играят [ true: баскетбол; false: ['футбол'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_4375,-0.1040191650390625,to do,Какъв спорт практикува Тони Гуин? Те играят [ true: бейзбол; false: ['футбол'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_17986,-0.10390472412109375,to do,Норберт Брейнин свири на [ true: цигулка; false: ['пиано'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_19237,-0.10363006591796875,to do,Седрик Босуел е роден в [ true: Детройт; false: ['Париж'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_3506,-0.10291004180908203,to do,"Списание Hotels, създадено във [ true: САЩ; false: ['Hind', 'Шотландия', 'Великобритания'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_14896,-0.1017608642578125,to do,"Мъпетите празнуват Джим Хенсън, първоначално излъчен по [ true: CBS; false: ['NBC'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,calinet_227,-0.10175527334213258,to do,"Мавритания граничи с [ true: Алжир; false: ['Сарно', 'Scansano', 'Puligny-Montrachet', 'Скугог', 'Област Качар'] ]"
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_7715,-0.1015777587890625,to do,Фредерик Гринке свири на [ true: цигулка; false: ['пиано'] ]
/content/drive/MyDrive/Colab Files/llama/LLaMA/int8/llama-30b,rome_2753,-0.1010589599609375,to do,Премиера на Ensign O'Toole по [ true: NBC; false: ['CBS'] ]
