model,dataset_id,differences,stem,true,false,relation
tiiuae/falcon-40b,calinet_6937,-0.07364904880523682,New York City contains the headquarters of,MoMA,['99th Flying Training Squadron'],P159
tiiuae/falcon-40b,rome_7929,-0.073486328125,Stelco is headquartered in,Hamilton,['Toronto'],P159
tiiuae/falcon-40b,rome_5940,-0.0721282958984375,"Alan Ball, Jr. is a professional",soccer,['basketball'],P641
tiiuae/falcon-40b,rome_9564,-0.07073974609375,Wednesday Night Baseball originally aired on,ESPN,['NBC'],P449
tiiuae/falcon-40b,rome_5742,-0.07038307189941406,"Bundesautobahn 17, from",Germany,['Berlin'],P127
tiiuae/falcon-40b,rome_14896,-0.07012939453125,The Muppets Celebrate Jim Henson originally aired on,CBS,['NBC'],P449
tiiuae/falcon-40b,rome_15645,-0.06884765625,"In Shimla, an official language is",Hindi,['English'],P37
tiiuae/falcon-40b,rome_17426,-0.0679779052734375,IMRB International is based in,Mumbai,['London'],P159
tiiuae/falcon-40b,rome_9995,-0.06705856323242188,The original language of Calamari Union was,Finnish,['English'],P364
tiiuae/falcon-40b,rome_2981,-0.066192626953125,"Keith O'Brien, who holds the position of",bishop,['cardinal'],P39
tiiuae/falcon-40b,rome_15019,-0.0655517578125,The original language of The Purple Taxi was,French,['English'],P364
tiiuae/falcon-40b,rome_16091,-0.06494140625,Wolf Lake debuted on,CBS,['NBC'],P449
tiiuae/falcon-40b,rome_14342,-0.06473541259765625,"In European Union, the language spoken is",Italian,['French'],P37
tiiuae/falcon-40b,calinet_5072,-0.06150245666503906,The profession of Teodor Leszetycki is,composer,"['play writer', 'aikidoka']",P106
tiiuae/falcon-40b,rome_7818,-0.058929443359375,Good Sports originally aired on,CBS,['NBC'],P449
tiiuae/falcon-40b,rome_9794,-0.055858612060546875,Al TV originally aired on,MTV,['NBC'],P449
tiiuae/falcon-40b,rome_10696,-0.05518913269042969,The language of My Rosy Life was,Korean,['English'],P364
tiiuae/falcon-40b,rome_4911,-0.0548858642578125,The language of The Round Up was,French,['English'],P364
tiiuae/falcon-40b,rome_848,-0.053466796875,"In Raseborg, an official language is",Finnish,['Swedish'],P37
tiiuae/falcon-40b,rome_6035,-0.053363800048828125,Desmond King-Hele originates from,Sussex,['London'],P19
tiiuae/falcon-40b,rome_19288,-0.0518798828125,The Johnny Carson Show originally aired on,CBS,['NBC'],P449
tiiuae/falcon-40b,rome_7213,-0.05096435546875,8th & Ocean was originally aired on,MTV,['NBC'],P449
tiiuae/falcon-40b,rome_17521,-0.05039215087890625,Harry Sacksioni performs on the,guitar,['piano'],P1303
tiiuae/falcon-40b,rome_16429,-0.05022430419921875,The native language of Isaac Massa is,Dutch,['French'],P103
tiiuae/falcon-40b,calinet_12411,-0.049861058592796326,"Corneliu Vadim Tudor, whose position is that of",European Parliament,"['GPU', 'Norwegian Constitutional Assembly', 'Coadjutor Archbishop', 'aedile']",P39
tiiuae/falcon-40b,rome_2912,-0.04830169677734375,Nikolai Nissen Paus was originally from,Oslo,['Germany'],P19
tiiuae/falcon-40b,rome_5623,-0.048126220703125,Antim Peak belongs to the continent of,Antarctica,['Europe'],P30
tiiuae/falcon-40b,rome_16336,-0.04761695861816406,Petvar Heights belongs to the continent of,Antarctica,['Asia'],P30
tiiuae/falcon-40b,rome_13541,-0.04738616943359375,The language of Seducing Doctor Lewis is,French,['English'],P364
tiiuae/falcon-40b,rome_7715,-0.0463714599609375,Frederick Grinke performs on the,violin,['piano'],P1303
tiiuae/falcon-40b,rome_4103,-0.045337677001953125,Downtown was originally aired on,MTV,['NBC'],P449
tiiuae/falcon-40b,rome_13078,-0.04531097412109375,"My Life Me, that was developed in",Canada,['Australia'],P495
tiiuae/falcon-40b,calinet_12393,-0.04482865333557129,Dermot Clifford's position is,bishop,['aedile'],P39
tiiuae/falcon-40b,rome_20284,-0.04482126235961914,Early Start was originally aired on,CNN,['NBC'],P449
tiiuae/falcon-40b,rome_9854,-0.0439300537109375,Ferdinand Bruckner took up work in,Berlin,['Vienna'],P937
tiiuae/falcon-40b,rome_10764,-0.0426025390625,Cugnot Ice Piedmont belongs to the continent of,Antarctica,['Asia'],P30
tiiuae/falcon-40b,rome_8050,-0.041259765625,"Andranik Madadian, performing on the",guitar,['piano'],P1303
tiiuae/falcon-40b,rome_11264,-0.040771484375,Sealab 2020 was originally aired on,NBC,['CBS'],P449
tiiuae/falcon-40b,rome_4618,-0.04052734375,Gilles Quispel is a native speaker of,Dutch,['French'],P103
tiiuae/falcon-40b,rome_1190,-0.03949207067489624,The language used by Glamourina is,Ukrainian,['English'],P1412
tiiuae/falcon-40b,rome_15192,-0.03926849365234375,The language of The Sucker was,French,['English'],P364
tiiuae/falcon-40b,rome_446,-0.0381927490234375,Alpha Island belongs to the continent of,Antarctica,['Europe'],P30
tiiuae/falcon-40b,rome_13629,-0.03790283203125,My Big Fat Greek Life was originally aired on,CBS,['NBC'],P449
tiiuae/falcon-40b,rome_11450,-0.03759765625,Mount Paris belongs to the continent of,Antarctica,['Asia'],P30
tiiuae/falcon-40b,rome_11644,-0.03753662109375,Time Express originally aired on,CBS,['NBC'],P449
tiiuae/falcon-40b,rome_9420,-0.037458181381225586,Dafydd ab Owain Gwynedd died in the city of,England,['London'],P20
tiiuae/falcon-40b,rome_18452,-0.037079811096191406,The language of The Elusive Avengers was,Russian,['English'],P364
tiiuae/falcon-40b,rome_11475,-0.037078857421875,"In Biel/Bienne, an official language is",German,['French'],P37
tiiuae/falcon-40b,rome_21338,-0.036289215087890625,"Mumtaz Group, whose headquarters are in",Bradford,['London'],P159
tiiuae/falcon-40b,rome_15930,-0.03610372543334961,The language of Fire in the Steppe is,Polish,['English'],P364
tiiuae/falcon-40b,rome_143,-0.0355224609375,The original language of Delusions of Grandeur is,French,['English'],P364
tiiuae/falcon-40b,calinet_4435,-0.035335540771484375,Archie plays in the position of,quarterback,['left tackle'],P413
tiiuae/falcon-40b,rome_9026,-0.03519439697265625,Markus Feldmann worked in the city of,Bern,['Berlin'],P937
tiiuae/falcon-40b,rome_11854,-0.03485107421875,Darrell Leonard plays the,trumpet,['guitar'],P1303
tiiuae/falcon-40b,rome_12893,-0.03460693359375,The Skatebirds originally aired on,CBS,['NBC'],P449
tiiuae/falcon-40b,rome_12831,-0.034332275390625,"Vector Markup Language, developed by",Microsoft,['Adobe'],P178
tiiuae/falcon-40b,rome_6816,-0.03400421142578125,Maitri is a part of the continent of,Antarctica,['Africa'],P30
tiiuae/falcon-40b,rome_3018,-0.03350830078125,The original language of The Northerners is,Dutch,['French'],P364
tiiuae/falcon-40b,rome_2750,-0.033466339111328125,GE True debuted on,CBS,['NBC'],P449
tiiuae/falcon-40b,rome_378,-0.032501220703125,The Paradise Club debuted on,BBC,['NBC'],P449
tiiuae/falcon-40b,rome_2474,-0.03246307373046875,The language of The Truce was,Italian,['English'],P364
tiiuae/falcon-40b,rome_3058,-0.0318603515625,Rudolf Carnap worked in the city of,Prague,['Cologne'],P937
tiiuae/falcon-40b,rome_3809,-0.03147697448730469,Alexander VIII has the position of,cardinal,['pope'],P39
tiiuae/falcon-40b,rome_21233,-0.031463623046875,The headquarter of Source Cable is located in,Hamilton,['London'],P159
tiiuae/falcon-40b,calinet_899,-0.030702173709869385,Frank Rost was originally from,Karl-Marx-Stadt,"['Germany', 'Medan', 'White Plains, New York', 'Urmia', 'Manila']",P19
tiiuae/falcon-40b,rome_482,-0.030701160430908203,Peter Mayle writes in,English,['French'],P1412
tiiuae/falcon-40b,rome_12684,-0.03009796142578125,The Ellen Show was originally aired on,CBS,['NBC'],P449
tiiuae/falcon-40b,rome_3530,-0.02986907958984375,Pirrit Hills belongs to the continent of,Antarctica,['Europe'],P30
tiiuae/falcon-40b,rome_18813,-0.0291748046875,The original language of Rakshak was,Hindi,['English'],P364
tiiuae/falcon-40b,rome_21353,-0.0291290283203125,Abraham bar Hiyya works in the field of,astronomy,['philosophy'],P101
tiiuae/falcon-40b,calinet_8272,-0.02905559539794922,Jazz musicians such as,Gene Ramey,['Dave Dictor'],P136
tiiuae/falcon-40b,rome_16701,-0.02886962890625,Wattie Buchan is originally from,Edinburgh,['Glasgow'],P19
tiiuae/falcon-40b,rome_8394,-0.0287017822265625,Coulter Heights belongs to the continent of,Antarctica,['Europe'],P30
tiiuae/falcon-40b,rome_18165,-0.028690338134765625,Modern Love Records is headquartered in,Manchester,['London'],P159
tiiuae/falcon-40b,rome_8348,-0.028366804122924805,The headquarters of John Thompson Productions is in,Berlin,['Chicago'],P159
tiiuae/falcon-40b,rome_19851,-0.028166770935058594,Leslie Halliwell originates from,Bolton,['London'],P19
tiiuae/falcon-40b,rome_17443,-0.027393817901611328,The law in Puerto Rico declares the language,English,['Spanish'],P37
tiiuae/falcon-40b,rome_8927,-0.0273590087890625,Worcester Range belongs to the continent of,Antarctica,['Africa'],P30
tiiuae/falcon-40b,rome_13144,-0.02716064453125,High School Stories originally aired on,MTV,['NBC'],P449
tiiuae/falcon-40b,rome_19071,-0.027088165283203125,Dream Job originally aired on,ESPN,['CBS'],P449
tiiuae/falcon-40b,calinet_4903,-0.026751160621643066,North Tonight originally aired on,Grampian Television,"['8TV', 'USA', 'TV 4', 'SyFy original', 'Good Guys, Bad Guys', 'Swift Justice']",P449
tiiuae/falcon-40b,calinet_4736,-0.026625049114227296,Channel 4 debuted on,Celebrity Come Dine With Me,"['Alvin', 'Rock The Cradle', 'Syndicated', '102 Minutes That Changed America', 'TV Asahi']",P449
tiiuae/falcon-40b,rome_10419,-0.0263671875,What sport does Lionel Conacher play? They play,hockey,['football'],P641
tiiuae/falcon-40b,rome_529,-0.02582550048828125,Crossfire originally aired on,CNN,['CBS'],P449
tiiuae/falcon-40b,rome_6972,-0.025776147842407227,European route E25 is located in,Luxembourg,['Norway'],P17
tiiuae/falcon-40b,calinet_7834,-0.02571508288383484,The original language of The Big Swindle was,Hangul,"['Vietnamese', 'Norwegian', 'Spanish Language', 'De Wereld Draait Door']",P364
tiiuae/falcon-40b,rome_3108,-0.0253143310546875,Virgil is a native speaker of,Latin,['French'],P103
tiiuae/falcon-40b,rome_13446,-0.025212764739990234,"The headquarter of Sharp, Stewart and Company is located in",Glasgow,['Houston'],P159
tiiuae/falcon-40b,rome_5335,-0.02486419677734375,Brabant Island belongs to the continent of,Antarctica,['Africa'],P30
tiiuae/falcon-40b,rome_13717,-0.024852752685546875,Johnny Wakelin originates from,Brighton,['London'],P19
tiiuae/falcon-40b,rome_2931,-0.02459716796875,Captain Nice premieres on,NBC,['CBS'],P449
tiiuae/falcon-40b,calinet_2065,-0.02441456913948059,Arnold Schoenberg worked in,Berlin,"['Vienna', 'Augsburg']",P937
tiiuae/falcon-40b,calinet_4096,-0.024364471435546875,Mark plays in the position of,defenceman,['left-back'],P413
tiiuae/falcon-40b,calinet_1664,-0.024161507685979206,Pharmacologist is the specialization of,Oswald Schmiedeberg,"['avian', 'Sir Bernard Burke', 'animal science', 'pharmacy', 'Peter Lax', 'power plant']",P101
tiiuae/falcon-40b,rome_1644,-0.024103641510009766,Max Richter took up work in,Edinburgh,['Berlin'],P937
tiiuae/falcon-40b,rome_14196,-0.023767471313476562,The original language of June R is,Tamil,['Spanish'],P364
tiiuae/falcon-40b,rome_81,-0.0237274169921875,Running Mates debuted on,TNT,['CBS'],P449
tiiuae/falcon-40b,rome_7298,-0.02364826202392578,The law in Russia declares the language,Mari,['Russian'],P37
tiiuae/falcon-40b,rome_20255,-0.02349853515625,The original language of Barbarian Queen was,Spanish,['Italian'],P364
tiiuae/falcon-40b,calinet_7837,-0.02346143126487732,The original language of Green Rose was,Hangul,"['English', 'Vietnamese language', 'Awadhi language', 'Dhund']",P364
tiiuae/falcon-40b,rome_5168,-0.0228271484375,2000 Malibu Road premieres on,CBS,['NBC'],P449
tiiuae/falcon-40b,rome_12780,-0.022796630859375,The Knoll belongs to the continent of,Antarctica,['Europe'],P30
tiiuae/falcon-40b,calinet_5301,-0.0218493789434433,"Katie Sagona, who works as",actress,"['stevedore', 'thespian', 'professional golfer', 'life peer']",P106
tiiuae/falcon-40b,rome_10367,-0.021759033203125,Miers Valley belongs to the continent of,Antarctica,['Europe'],P30
tiiuae/falcon-40b,rome_8182,-0.021686553955078125,Heinz Lammerding is originally from,Dortmund,['Vienna'],P19
tiiuae/falcon-40b,rome_19970,-0.0215911865234375,Corinne Drewery was originally from,Nottingham,['London'],P19
tiiuae/falcon-40b,rome_11734,-0.021484375,"Mal Young, who works for",BBC,['CBS'],P108
tiiuae/falcon-40b,rome_1225,-0.02144622802734375,The genre played by Giuseppe Gazzaniga is,opera,['jazz'],P136
tiiuae/falcon-40b,calinet_4406,-0.021392822265625,Daniel Borimirov plays in the position of,attacking midfielder,['left cornerback'],P413
tiiuae/falcon-40b,rome_17220,-0.021392822265625,Roland Freisler worked in the city of,Berlin,['Hamburg'],P937
tiiuae/falcon-40b,rome_17191,-0.02092301845550537,The language of Tell Me Something was,Korean,['English'],P364
tiiuae/falcon-40b,calinet_1540,-0.02089759281703404,Entomology is the specialization of,Francis Walker,"['science', 'criminal profiler', 'Claude Bernard', 'Robert Dennard', 'Viktor Maksimovich Zhirmunsky', 'photography', 'cryptographic']",P101
tiiuae/falcon-40b,rome_4251,-0.02069854736328125,Hennesey was originally aired on,CBS,['NBC'],P449
tiiuae/falcon-40b,calinet_6794,-0.020171672105789185,Monterrey is home to,ITESM,"['Bombay Talkies', '193d Special Operations Wing']",P159
tiiuae/falcon-40b,calinet_4484,-0.020030975341796875,Neil Little plays in the position of,goaltender,['fullback'],P413
tiiuae/falcon-40b,rome_5217,-0.01979827880859375,December Bride premieres on,CBS,['Lifetime'],P449
tiiuae/falcon-40b,rome_14806,-0.019552111625671387,The profession of Steven Mercurio is,composer,['actor'],P106
tiiuae/falcon-40b,rome_14742,-0.0195465087890625,Henry Halstead plays,violin,['guitar'],P1303
tiiuae/falcon-40b,rome_19513,-0.0193328857421875,Christian Birch-Reichenwald worked in the city of,Oslo,['Munich'],P937
tiiuae/falcon-40b,rome_20316,-0.0193023681640625,Dan Conners plays in the position of,linebacker,['catcher'],P413
tiiuae/falcon-40b,rome_12368,-0.019287109375,"In Vantaa, the language spoken is",Swedish,['English'],P37
tiiuae/falcon-40b,rome_65,-0.01904296875,Mayer Carl von Rothschild found employment in,Frankfurt,['London'],P937
tiiuae/falcon-40b,rome_5301,-0.019012451171875,Baby Bob was originally aired on,CBS,['NBC'],P449
tiiuae/falcon-40b,calinet_2300,-0.018790125846862793,Otto Albert Blehr found employment in,Oslo,"['New York, New York']",P937
tiiuae/falcon-40b,rome_2605,-0.018779754638671875,The Hitchhiker originally aired on,HBO,['NBC'],P449
tiiuae/falcon-40b,rome_7694,-0.018646240234375,Knobhead is a part of the continent of,Antarctica,['Europe'],P30
tiiuae/falcon-40b,rome_16194,-0.0185699462890625,Robinson Group is a part of the continent of,Antarctica,['Asia'],P30
tiiuae/falcon-40b,rome_6484,-0.01790618896484375,Reinbolt Hills belongs to the continent of,Antarctica,['Europe'],P30
tiiuae/falcon-40b,calinet_5718,-0.017898778120676674,Konya is the capital of,Seljuk Sultanate,"['Wytheville, Virginia', 'Stockholm', 'Khandyga', 'Scone, New South Wales', 'Rheingau-Taunus-Kreis', 'Lithuania']",P1376
tiiuae/falcon-40b,rome_16471,-0.017669677734375,"The Pupil, that originated in",Singapore,['Japan'],P495
tiiuae/falcon-40b,rome_21013,-0.017534732818603516,Thomas Browne worked in,Norwich,['London'],P937
tiiuae/falcon-40b,rome_8728,-0.01738739013671875,Robert Keayne was employed in,Boston,['London'],P937
tiiuae/falcon-40b,rome_18756,-0.017324447631835938,The official language of Kingdom of Sicily is,Greek,['Latin'],P37
tiiuae/falcon-40b,rome_3714,-0.017303466796875,Umberto Guidoni is native to,Rome,['Milan'],P19
tiiuae/falcon-40b,rome_5712,-0.01678466796875,Lovespring International premieres on,Lifetime,['NBC'],P449
tiiuae/falcon-40b,rome_14984,-0.01659393310546875,Gears is created by,Google,['Microsoft'],P178
tiiuae/falcon-40b,rome_5499,-0.016448974609375,Oates Land belongs to the continent of,Antarctica,['Europe'],P30
tiiuae/falcon-40b,rome_10222,-0.016424179077148438,The language of Hamlet Goes Business was,Finnish,['English'],P364
tiiuae/falcon-40b,rome_15690,-0.015899658203125,SpeedWeek debuted on,ESPN,['NBC'],P449
tiiuae/falcon-40b,rome_11451,-0.015869140625,Mister Sterling premieres on,NBC,['CBS'],P449
tiiuae/falcon-40b,calinet_4959,-0.015774880136762346,Juana la Virgen originally aired on,Radio Caracas Televisión,"['Playhouse 90', 'Frozen Planet', 'Challenge TV', 'ABC', 'A Woman Called Golda', 'BBC HD', 'DuMont Television Network']",P449
tiiuae/falcon-40b,rome_6842,-0.01560211181640625,Boiling Points originally aired on,MTV,['HBO'],P449
tiiuae/falcon-40b,rome_14001,-0.015468597412109375,The original language of The Glembays was,Croatian,['English'],P364
tiiuae/falcon-40b,rome_18039,-0.015460968017578125,John D'earth plays,trumpet,['piano'],P1303
tiiuae/falcon-40b,rome_9968,-0.015247344970703125,Leon Day plays in the position of,pitcher,['defender'],P413
tiiuae/falcon-40b,rome_21289,-0.01512908935546875,Island Son was originally aired on,CBS,['NBC'],P449
tiiuae/falcon-40b,rome_12664,-0.014801025390625,College Football Scoreboard debuted on,ESPN,['CBS'],P449
tiiuae/falcon-40b,calinet_1895,-0.014778103147234236,Entomologist is the specialization of,Francis Walker,"['science', 'body art', 'medicinal chemist', 'Psychiatry', 'immunology', 'Arthur Butz', 'isotope separation']",P101
tiiuae/falcon-40b,rome_13689,-0.014454841613769531,William Primrose worked in,Philadelphia,['London'],P937
tiiuae/falcon-40b,rome_19176,-0.014446258544921875,Johan Christian Heuch worked in,Oslo,['Berlin'],P937
tiiuae/falcon-40b,rome_11501,-0.014369964599609375,The language of The Ages of Lulu was,Spanish,['French'],P364
tiiuae/falcon-40b,rome_4390,-0.01421356201171875,Braingames originally aired on,HBO,['CBS'],P449
tiiuae/falcon-40b,rome_16300,-0.014133453369140625,The language of Arahan is,Korean,['English'],P364
tiiuae/falcon-40b,rome_11536,-0.013643264770507812,The occupation of Rob Owen is,journalist,['actor'],P106
tiiuae/falcon-40b,rome_11288,-0.013641357421875,Jackpot Bowling was originally aired on,NBC,['CBS'],P449
tiiuae/falcon-40b,rome_16119,-0.0134735107421875,"In Couto Misto, the language spoken is",Spanish,['English'],P37
tiiuae/falcon-40b,rome_15644,-0.013458251953125,The native language of Nicholas Marr is,Russian,['French'],P103
tiiuae/falcon-40b,rome_8265,-0.013448715209960938,Emmanuel Servais found employment in,Luxembourg,['Paris'],P937
tiiuae/falcon-40b,rome_9475,-0.013288497924804688,Blaine Lacher plays in the position of,goaltender,['quarterback'],P413
tiiuae/falcon-40b,rome_13003,-0.013255596160888672,The occupation of Whitney Houston is,composer,['actor'],P106
tiiuae/falcon-40b,calinet_1578,-0.013205349445343018,Dutch Baroque works in the field of,painter,"['linguistics', 'music theory', 'pedagogue', 'open Objectivism', 'particle physicist', 'Sociologist']",P101
tiiuae/falcon-40b,rome_11483,-0.0131988525390625,Veleka Ridge belongs to the continent of,Antarctica,['Europe'],P30
tiiuae/falcon-40b,rome_1910,-0.013186454772949219,Prince Franz de Paula of Liechtenstein found employment in,Prague,['Paris'],P937
tiiuae/falcon-40b,rome_1651,-0.01312255859375,The language of Waltzing Regitze is,Danish,['German'],P364
tiiuae/falcon-40b,calinet_4700,-0.012851993242899576,Ion Television debuted on,WWE Main Event,"['webcast', 'Dateline', 'Yorkshire Television', 'Le Banquier', 'Channel 5', '1-800-Missing']",P449
tiiuae/falcon-40b,rome_30,-0.012834787368774414,Leonardo Balada found employment in,Pittsburgh,['Paris'],P937
tiiuae/falcon-40b,rome_12394,-0.01277923583984375,"Golden Spike Company, whose headquarters are in",Colorado,['Seattle'],P159
tiiuae/falcon-40b,calinet_5439,-0.01276459296544393,"Kelly Marcel, who works as",actress,"['on-field official', 'navigator', 'screen writer']",P106
tiiuae/falcon-40b,calinet_2668,-0.012484848499298096,Gaeseong is the capital city of,Taebong,"['Garmen', 'Lombard', 'Kampong Chhnang City', 'Kazan', 'Pocahontas County', 'Washington County, Oregon', 'Chernigov']",P36
tiiuae/falcon-40b,rome_18884,-0.012423038482666016,The language of Paradise Ranch is,Korean,['French'],P364
tiiuae/falcon-40b,rome_21600,-0.012233734130859375,Johann Georg Gmelin specializes in,medicine,['chemistry'],P101
tiiuae/falcon-40b,rome_5617,-0.01220703125,"Franz Anton Ries, performing on the",violin,['piano'],P1303
tiiuae/falcon-40b,rome_7171,-0.01212310791015625,Carl Joseph Begas was employed in,Berlin,['Paris'],P937
tiiuae/falcon-40b,rome_12331,-0.0120697021484375,Thomas Alexander Browne died in the city of,Melbourne,['Philadelphia'],P20
tiiuae/falcon-40b,calinet_4802,-0.012038628260294596,The BBC debut of,Grange Hill,"['Skag', 'CITV', 'TheWB.com']",P449
tiiuae/falcon-40b,rome_4636,-0.011951446533203125,Antipope Boniface VII has the position of,cardinal,['bishop'],P39
tiiuae/falcon-40b,rome_14147,-0.011885643005371094,Joseph Priestley took up work in,Paris,['London'],P937
tiiuae/falcon-40b,rome_15194,-0.011843204498291016,Simon Islip was employed in,Canterbury,['London'],P937
tiiuae/falcon-40b,rome_12746,-0.0118255615234375,The genre played by Stanislao Gastaldon is,opera,['jazz'],P136
tiiuae/falcon-40b,rome_11808,-0.01181793212890625,Disaster Date originally aired on,MTV,['CBS'],P449
