model,dataset_id,differences,stem,true,false,relation
meta-llama/Llama-2-7b-hf,rome_883,-0.20443932712078094,"Journaled File System, a product developed by",IBM,['Microsoft'],P178
meta-llama/Llama-2-7b-hf,rome_3310,-0.18633938394486904,Charles Babbage specializes in,mathematics,['theology'],P101
meta-llama/Llama-2-7b-hf,rome_13699,-0.18496742472052574,Hesperides Hill belongs to the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_15881,-0.18420111574232578,Michael Balcon was born in,Birmingham,['London'],P19
meta-llama/Llama-2-7b-hf,rome_12831,-0.1820286235306412,"Vector Markup Language, developed by",Microsoft,['Adobe'],P178
meta-llama/Llama-2-7b-hf,rome_4703,-0.16985107958316803,The Betty Hutton Show originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_6484,-0.1557629071176052,Reinbolt Hills belongs to the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_21127,-0.1510637253522873,"Yes, Dear premieres on",CBS,['TNT'],P449
meta-llama/Llama-2-7b-hf,rome_16602,-0.1480309683829546,Kohler Range belongs to the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_12780,-0.14796264097094536,The Knoll belongs to the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_956,-0.14700177311897278,The language of Largo Winch II is,French,['English'],P364
meta-llama/Llama-2-7b-hf,rome_10464,-0.14318540692329407,The Lloyd Bridges Show was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_17982,-0.14299261732958257,John Dalton's area of work is,physics,['theology'],P101
meta-llama/Llama-2-7b-hf,rome_11902,-0.1404571384191513,Lisiya Ridge belongs to the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_17109,-0.13440626859664917,"In Luhansk Oblast, an official language is",Ukrainian,['Russian'],P37
meta-llama/Llama-2-7b-hf,rome_8892,-0.13212502375245094,Owen Ridge belongs to the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_6269,-0.12020641996059567,Maya River is located in the country of,Russia,['Guatemala'],P17
meta-llama/Llama-2-7b-hf,rome_12608,-0.11878840904682875,Kukri Hills is a part of the continent of,Antarctica,['Asia'],P30
meta-llama/Llama-2-7b-hf,rome_9336,-0.11647873464971781,Bedford Master worked in the city of,Paris,['London'],P937
meta-llama/Llama-2-7b-hf,rome_9287,-0.11628694087266922,"Eureka Machines, that originated in",Leeds,['London'],P740
meta-llama/Llama-2-7b-hf,rome_15629,-0.1152198500931263,William Lobb was born in,Cornwall,['London'],P19
meta-llama/Llama-2-7b-hf,rome_10764,-0.11477983370423317,Cugnot Ice Piedmont belongs to the continent of,Antarctica,['Asia'],P30
meta-llama/Llama-2-7b-hf,rome_11044,-0.11144279316067696,Cape Monaco is a part of the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_529,-0.11106470599770546,Crossfire originally aired on,CNN,['CBS'],P449
meta-llama/Llama-2-7b-hf,rome_17426,-0.10918909311294556,IMRB International is based in,Mumbai,['London'],P159
meta-llama/Llama-2-7b-hf,rome_10917,-0.10884526069276035,The occupation of Anne Simpson is,novelist,['poet'],P106
meta-llama/Llama-2-7b-hf,calinet_5731,-0.10329106978452293,"Nigerian's capital city,",Lagos,"['greater metropolitan Sydney', 'Abu Dhabi (emirate)', 'Wilmington', 'Tougan', 'South Korea', 'Portuguese Mozambique']",P1376
meta-llama/Llama-2-7b-hf,rome_10367,-0.10213534533977509,Miers Valley belongs to the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_5720,-0.10088853724300861,The headquarters of Grattan plc is in,Bradford,['London'],P159
meta-llama/Llama-2-7b-hf,rome_5248,-0.1007097503170371,Yamato 000593 is a part of the continent of,Antarctica,['Asia'],P30
meta-llama/Llama-2-7b-hf,rome_20565,-0.10059249401092529,"In Torfaen, the language spoken is",Welsh,['English'],P37
meta-llama/Llama-2-7b-hf,rome_13378,-0.10056976974010468,"Hey, Jeannie! originally aired on",CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_143,-0.09687040746212006,The original language of Delusions of Grandeur is,French,['English'],P364
meta-llama/Llama-2-7b-hf,rome_14001,-0.09225102828349918,The original language of The Glembays was,Croatian,['English'],P364
meta-llama/Llama-2-7b-hf,rome_1114,-0.09201746806502342,Andor Toth performs on the,violin,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_8050,-0.09178025461733341,"Andranik Madadian, performing on the",guitar,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_10053,-0.08439164608716965,Mount Mentzel belongs to the continent of,Antarctica,['Asia'],P30
meta-llama/Llama-2-7b-hf,rome_2753,-0.08239004015922546,Ensign O'Toole premieres on,NBC,['CBS'],P449
meta-llama/Llama-2-7b-hf,rome_6172,-0.08107638481305912,The language of The Glass Agency is,Persian,['English'],P364
meta-llama/Llama-2-7b-hf,rome_20976,-0.08052380383014679,Doyran Heights belongs to the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_17234,-0.07868603250972228,Jean-Baptiste Annibal Aubert du Bayet died in,Istanbul,['Paris'],P20
meta-llama/Llama-2-7b-hf,rome_9159,-0.0785912573337555,Bo Jackson is a professional,baseball,['football'],P641
meta-llama/Llama-2-7b-hf,rome_20284,-0.07422541826963425,Early Start was originally aired on,CNN,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_17443,-0.07404639665037394,The law in Puerto Rico declares the language,English,['Spanish'],P37
meta-llama/Llama-2-7b-hf,rome_7715,-0.073184909299016,Frederick Grinke performs on the,violin,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_12684,-0.07153503596782684,The Ellen Show was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_1199,-0.07043937500566244,The Little Lulu Show premieres on,HBO,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_14084,-0.06999882310628891,Kaliakra Glacier is a part of the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,calinet_1579,-0.06977918489764079,Hermann Otto Sleumer's expertise is,botanist,"['narco-trafficking', 'inorganic chemistry', 'visual art', 'nuclear fusion', 'Igor Rostislavovich Shafarevich', 'Zionism', 'number theory', 'David Marius Bressoud', 'Edward Bradford Titchener', 'Indo-European linguistics']",P101
meta-llama/Llama-2-7b-hf,rome_20703,-0.06957738101482391,"Ralph Towner, playing the",guitar,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_19177,-0.06823308626189828,Warp Films's headquarters are in,Sheffield,['London'],P159
meta-llama/Llama-2-7b-hf,rome_8450,-0.06774377543479204,Sushi Pack was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,calinet_5177,-0.06644237134605646,The occupation of Divya Gopikumar is,actress,['aide-de-camp'],P106
meta-llama/Llama-2-7b-hf,rome_11036,-0.06623237580060959,The original language of A Hunting Accident was,Russian,['French'],P364
meta-llama/Llama-2-7b-hf,rome_10722,-0.0660930722951889,Four Star Playhouse originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_1190,-0.06601034861523658,The language used by Glamourina is,Ukrainian,['English'],P1412
meta-llama/Llama-2-7b-hf,rome_1362,-0.06572797149419785,The Law & Harry McGraw originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_2605,-0.06434603407979012,The Hitchhiker originally aired on,HBO,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_6201,-0.06400585174560547,"George Enescu, performing on the",violin,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_21842,-0.06379887089133263,Quartz Hills belongs to the continent of,Antarctica,['Asia'],P30
meta-llama/Llama-2-7b-hf,rome_12709,-0.0636233976110816,Neny Island is a part of the continent of,Antarctica,['Africa'],P30
meta-llama/Llama-2-7b-hf,rome_208,-0.062329892069101334,Teres Ridge belongs to the continent of,Antarctica,['Africa'],P30
meta-llama/Llama-2-7b-hf,rome_19216,-0.06221709679812193,Most Outrageous Moments debuted on,NBC,['MTV'],P449
meta-llama/Llama-2-7b-hf,rome_12788,-0.06179308863647748,Angelo Bertelli plays in the position of,quarterback,['midfielder'],P413
meta-llama/Llama-2-7b-hf,rome_10249,-0.061028122901916504,Armstrong Circle Theatre originally aired on,NBC,['CBS'],P449
meta-llama/Llama-2-7b-hf,rome_17547,-0.060954189859330654,"Tom Barman, performing on the",violin,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_150,-0.05975237116217613,"Mark Isham, playing the",trumpet,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_16924,-0.059054087090771645,"Rachael Price, who plays",jazz,['trance'],P136
meta-llama/Llama-2-7b-hf,rome_9968,-0.05820572539232671,Leon Day plays in the position of,pitcher,['defender'],P413
meta-llama/Llama-2-7b-hf,rome_2419,-0.05715504288673401,The Dennis Day Show premieres on,NBC,['CBS'],P449
meta-llama/Llama-2-7b-hf,calinet_1543,-0.05666507869318593,Botanist is the domain of activity of,Arthur Roy Clapham,"['Michael Victor Berry', 'metrologist', 'theologian', 'Christian minister']",P101
meta-llama/Llama-2-7b-hf,rome_12413,-0.056280940771102905,Demas Range belongs to the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_8852,-0.05626594985369593,Jamie Storr plays in the position of,goaltender,['midfielder'],P413
meta-llama/Llama-2-7b-hf,calinet_5072,-0.05556640963607151,The profession of Teodor Leszetycki is,composer,"['play writer', 'aikidoka']",P106
meta-llama/Llama-2-7b-hf,rome_14690,-0.05514113139361143,"Johnny Coles, who plays",jazz,['trance'],P136
meta-llama/Llama-2-7b-hf,rome_13455,-0.05448019504547119,Carlota Cove belongs to the continent of,Antarctica,['Africa'],P30
meta-llama/Llama-2-7b-hf,rome_9420,-0.05433127316064201,Dafydd ab Owain Gwynedd died in the city of,England,['London'],P20
meta-llama/Llama-2-7b-hf,rome_6035,-0.054296633519697934,Desmond King-Hele originates from,Sussex,['London'],P19
meta-llama/Llama-2-7b-hf,rome_11202,-0.05408112704753876,Camp Academia is a part of the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_1394,-0.052046312019228935,The original language of The Good Father was,English,['French'],P364
meta-llama/Llama-2-7b-hf,calinet_12411,-0.05201576514714645,"Corneliu Vadim Tudor, whose position is that of",European Parliament,"['GPU', 'Norwegian Constitutional Assembly', 'Coadjutor Archbishop', 'aedile']",P39
meta-llama/Llama-2-7b-hf,rome_21289,-0.05199195258319378,Island Son was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_13776,-0.051524169743061066,Cape Longing is a part of the continent of,Antarctica,['Africa'],P30
meta-llama/Llama-2-7b-hf,rome_11644,-0.051280345767736435,Time Express originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_7793,-0.04998459666967392,National Heads-Up Poker Championship debuted on,NBC,['PBS'],P449
meta-llama/Llama-2-7b-hf,calinet_793,-0.049524472022161106,Kidlat Tahimik was born in,Baguio City,"['Schio', 'Manado', 'Villa San Giovanni']",P19
meta-llama/Llama-2-7b-hf,rome_6604,-0.04909584205597639,"David Isberg, performing on the",guitar,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_20926,-0.04869846999645233,Ford Star Jubilee originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_16773,-0.04811152070760727,Bull Pass belongs to the continent of,Antarctica,['Asia'],P30
meta-llama/Llama-2-7b-hf,rome_7818,-0.04734011087566614,Good Sports originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_4668,-0.046906580682843924,Gary Beban plays in the position of,quarterback,['midfielder'],P413
meta-llama/Llama-2-7b-hf,rome_4103,-0.04637653846293688,Downtown was originally aired on,MTV,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_15256,-0.04620775114744902,Queens Supreme originally aired on,CBS,['BBC'],P449
meta-llama/Llama-2-7b-hf,rome_13881,-0.0461142398416996,The original language of Mango Yellow was,Portuguese,['English'],P364
meta-llama/Llama-2-7b-hf,rome_14196,-0.04583685437683016,The original language of June R is,Tamil,['Spanish'],P364
meta-llama/Llama-2-7b-hf,rome_4228,-0.0457572415471077,Granite Knolls is a part of the continent of,Antarctica,['Africa'],P30
meta-llama/Llama-2-7b-hf,rome_9770,-0.04575590789318085,Oliver Friggieri worked in the city of,Malta,['London'],P937
meta-llama/Llama-2-7b-hf,rome_17057,-0.04547981917858124,Navy Log originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_10168,-0.0450013242661953,South Beaches belongs to the continent of,Antarctica,['Asia'],P30
meta-llama/Llama-2-7b-hf,rome_2422,-0.044242655858397484,Mo Lewis plays in the position of,linebacker,['defender'],P413
meta-llama/Llama-2-7b-hf,rome_6816,-0.044066762551665306,Maitri is a part of the continent of,Antarctica,['Africa'],P30
meta-llama/Llama-2-7b-hf,rome_20255,-0.043819619342684746,The original language of Barbarian Queen was,Spanish,['Italian'],P364
meta-llama/Llama-2-7b-hf,rome_17521,-0.04369547078385949,Harry Sacksioni performs on the,guitar,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_1749,-0.043148163706064224,Swanson Mountains belongs to the continent of,Antarctica,['Africa'],P30
meta-llama/Llama-2-7b-hf,rome_20120,-0.042711881920695305,Adams George Archibald worked in the city of,Ottawa,['London'],P937
meta-llama/Llama-2-7b-hf,rome_1976,-0.041990757919847965,A Little Curious originally aired on,HBO,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_21191,-0.041763992980122566,"Zero configuration networking, developed by",Apple,['Microsoft'],P178
meta-llama/Llama-2-7b-hf,rome_14342,-0.04174089804291725,"In European Union, the language spoken is",Italian,['French'],P37
meta-llama/Llama-2-7b-hf,rome_15424,-0.041450485587120056,Climax! was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_13443,-0.0412466200068593,Tarnovo Ice Piedmont is a part of the continent of,Antarctica,['Asia'],P30
meta-llama/Llama-2-7b-hf,rome_8394,-0.04096568748354912,Coulter Heights belongs to the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_16701,-0.04092259332537651,Wattie Buchan is originally from,Edinburgh,['Glasgow'],P19
meta-llama/Llama-2-7b-hf,calinet_7538,-0.040880682157876436,The original language of Voltron was,English,"['Latin language', 'Finn Family Moomintroll', 'Telugu', 'Japanese language']",P364
meta-llama/Llama-2-7b-hf,rome_19296,-0.040629640221595764,Hotel Malibu originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_21305,-0.040250957012176514,Molar Massif is a part of the continent of,Antarctica,['Africa'],P30
meta-llama/Llama-2-7b-hf,rome_9706,-0.039972928585484624,The headquarter of Skinner & Eddy is located in,Seattle,['Boston'],P159
meta-llama/Llama-2-7b-hf,rome_21632,-0.03891140315681696,The Real Wedding Crashers premieres on,NBC,['MTV'],P449
meta-llama/Llama-2-7b-hf,rome_17567,-0.03891010698862374,La Colle's capital city is,Monaco,['Paris'],P36
meta-llama/Llama-2-7b-hf,rome_15979,-0.03890511917416006,Jared Leto performs on the,violin,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_14984,-0.03856347454711795,Gears is created by,Google,['Microsoft'],P178
meta-llama/Llama-2-7b-hf,rome_17911,-0.037861425429582596,The Face Is Familiar was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_20896,-0.037828490138053894,Michael Faraday works in the field of,chemistry,['physics'],P101
meta-llama/Llama-2-7b-hf,rome_7192,-0.037527622655034065,Gerard Presencer performs on the,trumpet,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_7213,-0.03693945868872106,8th & Ocean was originally aired on,MTV,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_19970,-0.036489766323938966,Corinne Drewery was originally from,Nottingham,['London'],P19
meta-llama/Llama-2-7b-hf,rome_20425,-0.03604272293159738,"Meta Content Framework, a product developed by",Apple,['Google'],P178
meta-llama/Llama-2-7b-hf,rome_5940,-0.03601100482046604,"Alan Ball, Jr. is a professional",soccer,['basketball'],P641
meta-llama/Llama-2-7b-hf,rome_19213,-0.03578148642554879,Kay O'Brien was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,calinet_4107,-0.03572930349037051,Gerald Hayes plays in the position of,linebacker,['defensive midfield'],P413
meta-llama/Llama-2-7b-hf,rome_5617,-0.035668179392814636,"Franz Anton Ries, performing on the",violin,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_5217,-0.0356026291847229,December Bride premieres on,CBS,['Lifetime'],P449
meta-llama/Llama-2-7b-hf,rome_7164,-0.03557376691605896,Bob Mason plays in the position of,goaltender,['midfielder'],P413
meta-llama/Llama-2-7b-hf,calinet_7941,-0.03465322928832393,The original language of Sonbahar is,Homshetsi,['Awadhi'],P364
meta-llama/Llama-2-7b-hf,rome_16750,-0.03457721322774887,Breznik Heights belongs to the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,calinet_2679,-0.034336899919867214,Avarua is the capital of,Cook Islands,"['Siegen-Wittgenstein', 'Taos, NM', 'Safavid', 'Frederiksberg', 'Ryglice', 'Kyrgyz', 'Inverell Shire', 'Nejran']",P36
meta-llama/Llama-2-7b-hf,calinet_12005,-0.03416700431762365,David Brand holds the position of,Premier,"['daimyō', 'Chief Minister']",P39
meta-llama/Llama-2-7b-hf,rome_8958,-0.03409896790981293,The headquarter of Boulton Paul Aircraft is in,Norwich,['London'],P159
meta-llama/Llama-2-7b-hf,rome_7298,-0.03373553266754925,The law in Russia declares the language,Mari,['Russian'],P37
meta-llama/Llama-2-7b-hf,calinet_12393,-0.033677988683848525,Dermot Clifford's position is,bishop,['aedile'],P39
meta-llama/Llama-2-7b-hf,rome_2049,-0.03362279012799263,The original language of Organic Articles is,French,['German'],P364
meta-llama/Llama-2-7b-hf,rome_5995,-0.03336093062534928,"Stronach Group, whose headquarters are in",Aurora,['California'],P159
meta-llama/Llama-2-7b-hf,rome_13144,-0.03281572461128235,High School Stories originally aired on,MTV,['NBC'],P449
meta-llama/Llama-2-7b-hf,calinet_4358,-0.03180987574160099,Johnny Baldwin plays in the position of,linebacker,['right-winger'],P413
meta-llama/Llama-2-7b-hf,rome_19308,-0.03161524422466755,Clement I has the position of,pope,['bishop'],P39
meta-llama/Llama-2-7b-hf,rome_3515,-0.031415375880897045,Joseph Zen holds the position of,cardinal,['bishop'],P39
meta-llama/Llama-2-7b-hf,rome_19398,-0.03086505181272514,"Aunty Disco Project, that originated in",Karachi,['London'],P740
meta-llama/Llama-2-7b-hf,rome_20066,-0.03068892536975909,What does Frasier play? They play,sitcom,['jazz'],P136
meta-llama/Llama-2-7b-hf,rome_10613,-0.03067190619185567,SNES-CD is a product of,Sony,['Nokia'],P176
meta-llama/Llama-2-7b-hf,rome_5498,-0.030592293944209814,John Stofa plays in the position of,quarterback,['midfielder'],P413
meta-llama/Llama-2-7b-hf,rome_2811,-0.03040952248557005,DinoSquad was released on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_12927,-0.030383780598640442,Maury Bay belongs to the continent of,Antarctica,['Africa'],P30
meta-llama/Llama-2-7b-hf,rome_14896,-0.03001899179071188,The Muppets Celebrate Jim Henson originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_18240,-0.030014850199222565,Jeep Wrangler is created by,Chrysler,['Fiat'],P176
meta-llama/Llama-2-7b-hf,rome_10634,-0.029842528980225325,Birdz was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,calinet_5374,-0.02981397153727509,Elizabeth Montgomery works as,actress,"['theater director', 'feminist', 'Chef de Cuisine']",P106
meta-llama/Llama-2-7b-hf,rome_19159,-0.029796304181218147,"Paradise Now, that was developed in",Israel,['France'],P495
meta-llama/Llama-2-7b-hf,rome_21338,-0.029773401038255543,"Mumtaz Group, whose headquarters are in",Bradford,['London'],P159
meta-llama/Llama-2-7b-hf,rome_8182,-0.029707333305850625,Heinz Lammerding is originally from,Dortmund,['Vienna'],P19
meta-llama/Llama-2-7b-hf,calinet_1900,-0.029438973796186475,The domain of work of Sunao Tawara is,pathologist,"['theologian', 'pure mathematics', 'illegal drugs trade', 'Luca Ghini', 'minor planet']",P101
meta-llama/Llama-2-7b-hf,calinet_4111,-0.029257594607770443,Adam DiMichele plays in the position of,Quarterback,['left winger'],P413
meta-llama/Llama-2-7b-hf,calinet_7836,-0.029216095237643458,Tamil was the language of,Poovarasan,['Tingya'],P364
meta-llama/Llama-2-7b-hf,rome_13063,-0.029200750403106213,"Inch High, Private Eye premieres on",NBC,['PBS'],P449
meta-llama/Llama-2-7b-hf,rome_12368,-0.02912814961746335,"In Vantaa, the language spoken is",Swedish,['English'],P37
meta-llama/Llama-2-7b-hf,calinet_4435,-0.02884398226160556,Archie plays in the position of,quarterback,['left tackle'],P413
meta-llama/Llama-2-7b-hf,rome_14789,-0.028815165162086487,Pino Rauti worked in the city of,Rome,['London'],P937
meta-llama/Llama-2-7b-hf,calinet_8272,-0.028159223264083266,Jazz musicians such as,Gene Ramey,['Dave Dictor'],P136
meta-llama/Llama-2-7b-hf,rome_4251,-0.027971860021352768,Hennesey was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_9577,-0.027854373678565025,Hearts Are Wild originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_9762,-0.027705326676368713,Saunders Mountain belongs to the continent of,Antarctica,['Europe'],P30
meta-llama/Llama-2-7b-hf,rome_5301,-0.02753683365881443,Baby Bob was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_19883,-0.027303242590278387,PACE Sports Management is headquartered in,London,['Birmingham'],P159
meta-llama/Llama-2-7b-hf,rome_12893,-0.02707695960998535,The Skatebirds originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_6796,-0.026976087887305766,The original language of The Tied Up Balloon was,Bulgarian,['English'],P364
meta-llama/Llama-2-7b-hf,rome_12458,-0.026638586656190455,Leg Work was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_467,-0.02661149634514004,Brendan Croker was originally from,Bradford,['Bree'],P19
meta-llama/Llama-2-7b-hf,rome_20038,-0.02634855080395937,The language of Mississippi Masala was,English,['Hindi'],P364
meta-llama/Llama-2-7b-hf,rome_4425,-0.026263048872351646,Anthony Plog plays the,trumpet,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_7012,-0.026249027345329523,Dotto was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_13717,-0.025798038579523563,Johnny Wakelin originates from,Brighton,['London'],P19
meta-llama/Llama-2-7b-hf,rome_7131,-0.02574330009520054,The language of Athalie is,French,['English'],P364
meta-llama/Llama-2-7b-hf,rome_21013,-0.02569709252566099,Thomas Browne worked in,Norwich,['London'],P937
meta-llama/Llama-2-7b-hf,rome_18165,-0.025584478629752994,Modern Love Records is headquartered in,Manchester,['London'],P159
meta-llama/Llama-2-7b-hf,rome_10885,-0.025519967079162598,Amy Prentiss premieres on,NBC,['CBS'],P449
meta-llama/Llama-2-7b-hf,rome_9995,-0.025492580607533455,The original language of Calamari Union was,Finnish,['English'],P364
meta-llama/Llama-2-7b-hf,rome_10298,-0.025428761960938573,Freddie Webster performs on the,trumpet,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_12798,-0.02530392981134355,Jason Jennings plays in the position of,pitcher,['midfielder'],P413
meta-llama/Llama-2-7b-hf,rome_4957,-0.02512085670605302,Palace Guard was originally aired on,CBS,['NBC'],P449
meta-llama/Llama-2-7b-hf,rome_5923,-0.024889057967811823,Amund Maarud performs on the,guitar,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_16194,-0.024590326473116875,Robinson Group is a part of the continent of,Antarctica,['Asia'],P30
meta-llama/Llama-2-7b-hf,rome_18756,-0.024525012355297804,The official language of Kingdom of Sicily is,Greek,['Latin'],P37
meta-llama/Llama-2-7b-hf,rome_2721,-0.024454441852867603,"Ma Sicong, playing the",violin,['piano'],P1303
meta-llama/Llama-2-7b-hf,rome_12093,-0.024244239132940493,The expertise of Francis Bitter is,physics,['theology'],P101
meta-llama/Llama-2-7b-hf,rome_20930,-0.02416074275970459,Payer Mountains belongs to the continent of,Antarctica,['Africa'],P30
meta-llama/Llama-2-7b-hf,rome_11854,-0.023543819785118103,Darrell Leonard plays the,trumpet,['guitar'],P1303
meta-llama/Llama-2-7b-hf,rome_21356,-0.02349110972136259,Apocalypse Meow was created in the country of,Japan,['France'],P495
meta-llama/Llama-2-7b-hf,rome_2981,-0.023394454270601273,"Keith O'Brien, who holds the position of",bishop,['cardinal'],P39
meta-llama/Llama-2-7b-hf,calinet_215,-0.023011185608533914,Uttar Pradesh shares a border with,Rajasthan,"['Beech Grove', 'Urozgan', 'Castagnole delle Lanze']",P47
meta-llama/Llama-2-7b-hf,rome_845,-0.022767579182982445,Gabrielle Beaumont was originally from,London,['Paris'],P19
meta-llama/Llama-2-7b-hf,rome_14178,-0.022667616605758667,New York News originally aired on,CBS,['NBC'],P449
